ts,agent_id,x,y,z,v
2121804839,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
2146804839,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
2171804839,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
2196804840,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
2221804840,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
2246804840,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
2271804841,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
2296804841,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.630303338397219e-08
2321804841,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.500970205323574e-08
2346804842,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.066235813778517e-08
2371804842,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.343736238837089e-08
2396804843,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.000286001449932561
2421804843,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011600463490228942
2446804843,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.0004838742233003013
2471804844,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.0001342294653479337
2496804844,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.478565466034592e-05
2521804844,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012738960823277274
2546804845,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.0001613750750033255
2571804845,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016974063699168348
2596804846,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016447632244750917
2621804846,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.0001530135058045623
2646804846,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013932494359027942
2671804847,0,192.36244201660156,-86.26265716552734,0.013701438903808594,0.0001244894592399442
2696804847,0,192.36244201660156,-86.26265716552734,0.016817893832921982,0.00011029003334417854
2721804847,0,192.36245727539062,-86.26266479492188,0.019500579684972763,9.7714219647145e-05
2746804848,0,192.36245727539062,-86.26266479492188,0.02179538644850254,8.620669833510197e-05
2771804848,0,192.36245727539062,-86.26266479492188,0.02374778687953949,7.478525689853072e-05
2796804849,0,192.36245727539062,-86.26266479492188,0.025401076301932335,6.578181810877311e-05
2821804849,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.741820052726962e-05
2846804849,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.019175557435957e-05
2871804850,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.347175009209487e-05
2896804850,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.802693478969521e-05
2921804850,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.340570618739037e-05
2946804851,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9137136469947758e-05
2971804851,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.5403638975373956e-05
2996804852,0,192.36245727539062,-86.2626724243164,0.031874578446149826,2.2392680683483098e-05
3021804852,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.904056815984519e-05
3046804852,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.718651227748555e-05
3071804853,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.3853128547306916e-05
3096804853,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.2480602371281166e-05
3121804853,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.0773554592622596e-05
3146804854,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.418094369912599e-06
3171804854,0,192.36245727539062,-86.2626724243164,0.033222541213035583,8.034197361383363e-06
3196804855,0,192.36245727539062,-86.2626724243164,0.033303145319223404,6.615338653947451e-06
3221804855,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.7785025101223546e-06
3246804855,0,192.36245727539062,-86.2626724243164,0.03342258557677269,5.380888650230039e-06
3271804856,0,192.36245727539062,-86.26268005371094,0.03346637636423111,4.89622348017649e-06
3296804856,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.222146809544881e-07
3321804856,0,192.36245727539062,-86.26268005371094,0.0334848016500473,3.097330483710724e-07
3346804857,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.8280805289647214e-07
3371804857,0,192.36245727539062,-86.26268005371094,0.033516958355903625,3.8467108788855746e-07
3396804857,0,192.36245727539062,-86.26268005371094,0.0335332490503788,2.9959904953253745e-07
3421804858,0,192.36245727539062,-86.26268005371094,0.03354869782924652,3.424031194484005e-07
3446804858,0,192.36245727539062,-86.26268005371094,0.033563002943992615,3.2300720123842124e-07
3471804859,0,192.36245727539062,-86.26268005371094,0.033575933426618576,2.667266010210273e-07
3496804859,0,192.36245727539062,-86.26268005371094,0.03358745574951172,1.9448124739284343e-07
3521804859,0,192.36245727539062,-86.26268005371094,0.033597640693187714,1.9070806078341473e-07
3546804860,0,192.36245727539062,-86.26268005371094,0.033606529235839844,1.4380979491060548e-07
3571804860,0,192.36245727539062,-86.26268005371094,0.03361419588327408,1.358861781132593e-07
3596804860,0,192.36245727539062,-86.26268005371094,0.03362075611948967,1.4379000341961772e-07
3621804861,0,192.36245727539062,-86.26268005371094,0.03362640365958214,1.1318779705969656e-07
3646804861,0,192.36245727539062,-86.26268005371094,0.033631209284067154,8.92243585686711e-08
3671804862,0,192.36245727539062,-86.26268005371094,0.033635213971138,1.2739300775286385e-07
