ts,agent_id,cam0x,cam0y,cam1x,cam1y,cam2x,cam2y,cam3x,cam3y,world0x,world0y,world1x,world1y,world2x,world2y,world3x,world3y
1932432282,0,128.4636688232422,114.62271881103516,128.3324432373047,95.79517364501953,128.3065643310547,88.87553405761719,128.2173309326172,85.09403991699219,0.01285634096711874,3.504020929336548,0.01651122234761715,6.593014240264893,0.021469146013259888,9.460429191589355,0.01961546204984188,12.308072090148926
1957432283,0,128.50123596191406,114.81108093261719,128.2520294189453,95.70484924316406,128.2188720703125,88.64275360107422,128.132080078125,84.7847900390625,0.013836831785738468,3.4868438243865967,0.012565064243972301,6.6196608543396,0.015542318113148212,9.598344802856445,0.012209400534629822,12.615466117858887
1982432283,0,128.6994171142578,115.09687805175781,128.32147216796875,95.76375579833984,128.296630859375,88.58556365966797,128.20530700683594,84.67848205566406,0.01917966827750206,3.4610683917999268,0.015987440943717957,6.602259635925293,0.021136678755283356,9.632822036743164,0.019137585535645485,12.724599838256836
2007432283,0,128.5374298095703,114.4539794921875,128.19094848632812,95.24142456054688,128.1671600341797,88.07693481445312,128.11349487304688,84.20114135742188,0.01496077049523592,3.519537925720215,0.009709661826491356,6.759629726409912,0.012287961319088936,9.950231552124023,0.010993259027600288,13.238068580627441
2032432284,0,128.65391540527344,114.45623779296875,128.30255126953125,95.23773193359375,128.2738494873047,88.06134033203125,128.21237182617188,84.18711853027344,0.018202487379312515,3.519329786300659,0.015387067571282387,6.760766983032227,0.020150266587734222,9.960281372070312,0.020594274625182152,13.25376033782959
2057432284,0,128.69869995117188,114.5606918334961,128.36866760253906,95.24630737304688,128.35572814941406,88.04902648925781,128.31179809570312,84.16522979736328,0.01940138265490532,3.5097105503082275,0.018742678686976433,6.7581257820129395,0.026195107027888298,9.968230247497559,0.03029031492769718,13.278327941894531
2082432284,0,128.56552124023438,114.47572326660156,128.27102661132812,95.21873474121094,128.2459259033203,88.04705810546875,128.1976776123047,84.17359161376953,0.015734711661934853,3.517531633377075,0.013795074075460434,6.766626358032227,0.018111713230609894,9.969502449035645,0.01919063739478588,13.268932342529297
2107432285,0,128.64498901367188,114.61089324951172,128.36610412597656,95.28132629394531,128.34251403808594,88.08531188964844,128.29502868652344,84.202880859375,0.01788884587585926,3.5051045417785645,0.0185843575745821,6.747358798980713,0.025165149942040443,9.944841384887695,0.02857278101146221,13.236124038696289
2132432285,0,128.62440490722656,114.78838348388672,128.30918884277344,95.34040832519531,128.27415466308594,88.11312103271484,128.2240753173828,84.21612548828125,0.017246106639504433,3.488905668258667,0.01565546542406082,6.729266166687012,0.020107895135879517,9.926987648010254,0.021677598357200623,13.22134017944336
2157432286,0,128.59375,114.85881042480469,128.27040100097656,95.35692596435547,128.23403930664062,88.1097412109375,128.1813507080078,84.20843505859375,0.016372468322515488,3.482515573501587,0.013681800104677677,6.72422456741333,0.017169231548905373,9.929154396057129,0.017555365338921547,13.229920387268066
2182432286,0,128.5182647705078,114.80059051513672,128.20843505859375,95.34452056884766,128.1742706298828,88.10275268554688,128.12106323242188,84.20133209228516,0.014310426078736782,3.4877965450286865,0.010552041232585907,6.728011131286621,0.01279012393206358,9.933637619018555,0.011726155877113342,13.237854957580566
2207432286,0,128.52981567382812,114.806396484375,128.2282257080078,95.34978485107422,128.19046020507812,88.1065902709961,128.1327667236328,84.20271301269531,0.014627387747168541,3.487269401550293,0.01155133917927742,6.726403713226318,0.013974984176456928,9.931175231933594,0.012858297675848007,13.236311912536621
2232432287,0,128.4671630859375,114.73362731933594,128.20632934570312,95.31674194335938,128.171875,88.08363342285156,128.11407470703125,84.18340301513672,0.012919609434902668,3.4938886165618896,0.010457882657647133,6.736502647399902,0.012629297561943531,9.945920944213867,0.011065508238971233,13.25792407989502
2257432287,0,128.4664764404297,114.73777770996094,128.19473266601562,95.31835174560547,128.1554718017578,88.0832290649414,128.09271240234375,84.18054962158203,0.0128993671387434,3.4935104846954346,0.009869419038295746,6.7360100746154785,0.011424285359680653,9.946181297302246,0.008995424024760723,13.261124610900879
2282432287,0,128.41458129882812,114.67646026611328,128.19735717773438,95.2768783569336,128.16578674316406,88.04719543457031,128.10409545898438,84.14881134033203,0.011480795219540596,3.4991047382354736,0.010020256042480469,6.748724460601807,0.012209597043693066,9.969413757324219,0.010126249864697456,13.296813011169434
2307432288,0,128.38978576660156,114.67108154296875,128.199462890625,95.27099609375,128.16944885253906,88.03873443603516,128.10354614257812,84.14256286621094,0.010795504786074162,3.499596118927002,0.010129728354513645,6.7505316734313965,0.01248588040471077,9.974883079528809,0.010077997110784054,13.303861618041992
2332432288,0,128.38446044921875,114.67452239990234,128.1829833984375,95.26348114013672,128.15274047851562,88.02945709228516,128.08876037597656,84.13450622558594,0.010647156275808811,3.499281883239746,0.009295817464590073,6.752840995788574,0.011261234059929848,9.980888366699219,0.008644655346870422,13.312959671020508
2357432289,0,128.36155700683594,114.58829498291016,128.18809509277344,95.23120880126953,128.15817260742188,88.0111083984375,128.09298706054688,84.11898803710938,0.010033146478235722,3.507176399230957,0.00956877414137125,6.762777805328369,0.011675097979605198,9.99278450012207,0.009067902341485023,13.330519676208496
2382432289,0,128.35595703125,114.55769348144531,128.2142333984375,95.21669006347656,128.18447875976562,87.99848175048828,128.11180114746094,84.11149597167969,0.009884851053357124,3.509986162185669,0.010905297473073006,6.767257213592529,0.013627564534544945,10.00098705291748,0.01090935617685318,13.33901309967041
