ts,agent_id,steer_err,speed_err,desired_speed,speed
2126524917,0,0.0018131597241308598,9.26769232749939,9.26769232749939,0.0
2151524918,0,0.002517959355485398,9.283916473388672,9.283916473388672,0.0
2176524918,0,0.0031128688321935085,9.149337530136108,9.149337530136108,0.0
2201524918,0,0.002077563936001131,9.32614016532898,9.32614016532898,0.0
2226524919,0,0.002501718683458923,9.42995810508728,9.42995810508728,0.0
2251524919,0,0.0035018101599303456,9.633486986160278,9.633486986160278,0.0
2276524920,0,0.002831616820370539,9.668811321258545,9.668811321258545,0.0
2301524920,0,0.003101636965558376,9.62953805923462,9.62953805923462,0.0
2326524920,0,0.0026849954261875986,9.685827226526332,9.685827255249023,2.8722691393822883e-08
2351524921,0,0.0023843912117162596,9.727415769333652,9.727415800094604,3.076095216334132e-08
2376524921,0,0.002208324113111486,9.712937584631968,9.712937593460083,8.828115702021769e-09
2401524921,0,0.0020368863649441664,9.717849961077347,9.717849969863892,8.786545078769096e-09
2426524922,0,0.001976780700248054,9.72412187531245,9.723835945129395,-0.00028593018305545425
2451524922,0,0.0018663593086661813,9.731435437088502,9.731281757354736,-0.00015367973376613687
2476524922,0,0.0018470829970085897,9.74176592941821,9.741701602935791,-6.432648242053854e-05
2501524923,0,0.0018117936862968571,9.743015780371362,9.743008375167847,-7.4052035145993975e-06
2526524923,0,0.0018276549033694424,9.747118936752742,9.74714469909668,2.576234393822159e-05
2551524924,0,0.0018282620312956657,9.748253474476448,9.74829626083374,4.2786357292470715e-05
2576524924,0,0.0018513328924921533,9.748897562077289,9.748947143554688,4.958147739865259e-05
2601524924,0,0.001669649860569814,9.757218919390851,9.757269144058228,5.0224667375286895e-05
2626524925,0,0.001476583180030787,9.763817743357018,9.763865232467651,4.7489110633095064e-05
2651524925,0,0.001438106447706382,9.767387579817099,9.767430782318115,4.320250101635239e-05
2676524925,0,0.0014837169331639113,9.767498319454829,9.767536640167236,3.832071240756846e-05
2701524926,0,0.0014666414602388794,9.769875066544778,9.769908428192139,3.336164736148849e-05
2726524926,0,0.001433173533305817,9.775386432966842,9.775415182113647,2.8749146804652157e-05
2751524927,0,0.0014520703900095188,9.771723488512992,9.771748065948486,2.4577435495119088e-05
2776524927,0,0.0014017546631237584,9.774555296031497,9.774576187133789,2.0891102291113233e-05
2801524927,0,0.001405928667616544,9.776962449280566,9.77698016166687,1.7712386304527133e-05
2826524928,0,0.0014596594890873109,9.77661261083975,9.776627540588379,1.4929748629302811e-05
2851524928,0,0.001489712321435367,9.765715847950153,9.76572847366333,1.2625713176915561e-05
2876524928,0,0.0015108100168716285,9.765480366791225,9.765491008758545,1.0641967319136164e-05
2901524929,0,0.001377697219047158,9.767662827857162,9.767671823501587,8.995644424486861e-06
2926524929,0,0.0015151358033459702,9.772212527548593,9.772220134735107,7.607186513856532e-06
2951524930,0,0.0014998058232088304,9.770372657476491,9.770379066467285,6.40899079421922e-06
2976524930,0,0.001471877938602556,9.765623609461473,9.765629053115845,5.443654372458243e-06
3001524930,0,0.0015464028915464728,9.764771191675738,9.76477575302124,4.5613455018929816e-06
3026524931,0,0.0015052699745448407,9.759950389624171,9.75995421409607,3.824471898839185e-06
3051524931,0,0.0014868284637858064,9.759478182675652,9.759481430053711,3.247378058741211e-06
3076524931,0,0.0014677039341097705,9.756462449950934,9.756465196609497,2.7466585633003893e-06
3101524932,0,0.0013716259397849244,9.759079284034911,9.759081602096558,2.31806164676087e-06
3126524932,0,0.0014022859000592037,9.76791160867881,9.767913579940796,1.971261985900551e-06
3151524933,0,0.0013414972164460903,9.764175454103203,9.764177083969116,1.6298659140031743e-06
3176524933,0,0.0013499211164224394,9.764889525338953,9.764890909194946,1.3838559934622402e-06
3201524933,0,0.001402893027985427,9.75479822779703,9.754799365997314,1.1382002845730116e-06
3226524934,0,0.0013112167111257005,9.758923968094885,9.758924961090088,9.929952026610893e-07
3251524934,0,0.0013282921840507324,9.7551912104864,9.755192041397095,8.309106949805257e-07
3276524934,0,0.0013302653498109584,9.756518132280755,9.756518840789795,7.085090392027381e-07
3301524935,0,0.0012890565418185482,9.759561650218723,9.759562253952026,6.037333025650246e-07
3326524935,0,0.0013040070670017982,9.771839454337242,9.771839618682861,1.64345619589194e-07
3351524936,0,0.0013198682840743832,9.765376299913312,9.765376567840576,2.6792726487563944e-07
3376524936,0,0.0012810879877868666,9.756444901448809,9.756445169448853,2.680000439607937e-07
3401524936,0,0.0012933823282928894,9.755387656962169,9.755388021469116,3.6450694647474154e-07
3426524937,0,0.0012319106257627746,9.753256237257611,9.753256559371948,3.2211433722550677e-07
3451524937,0,0.0012802531868883094,9.75727744359654,9.757277727127075,2.835305353063669e-07
3476524937,0,0.0012952796030623374,9.751342977124862,9.751343250274658,2.7314979696106283e-07
3501524938,0,0.0012046657600735017,9.755286924892788,9.755287170410156,2.4551736875765157e-07
3526524938,0,0.0013030204841216852,9.772345839231651,9.772346019744873,1.805132230159208e-07
3551524939,0,0.0012303169149564383,9.760574885164642,9.76057505607605,1.709114074003796e-07
3576524939,0,0.0012327454266613319,9.752352326421882,9.752352476119995,1.4969811283441065e-07
3601524939,0,0.001238133687006564,9.747700309967346,9.747700452804565,1.4283722018344807e-07
3626524940,0,0.0012218930149800894,9.752220051310378,9.752220153808594,1.0249821573710968e-07
3651524940,0,0.0012367676491725616,9.754386583896622,9.75438666343689,7.954026709245192e-08
3676524940,0,0.0012752443814969666,9.750451970226752,9.750452041625977,7.139922416921505e-08
3701524941,0,0.0012330489906244434,9.762522616406322,9.76252269744873,8.104240856411365e-08
3726524941,0,0.001239120269886677,9.765454467277232,9.765454530715942,6.343871067939409e-08
3751524941,0,0.0011719567430482183,9.760651576953023,9.760651588439941,1.1486918961515749e-08
3776524942,0,0.0012380577960157861,9.74809454824852,9.74809455871582,1.0467299371027216e-08
3801524942,0,0.0012708427040318473,9.749852624823179,9.749852657318115,3.2494935750673966e-08
3826524943,0,0.0012218171239893115,9.752596372767526,9.752596378326416,5.5588908479278955e-09
3851524943,0,0.0011979873528850447,9.749816132004357,9.749816179275513,4.7271155512005814e-08
3876524943,0,0.0012502003545402532,9.751047855554141,9.751047849655151,-5.898989212810871e-09
3901524944,0,0.0011881215240839153,9.757308429521704,9.75730848312378,5.360207527279658e-08
3926524944,0,0.001194951713253928,9.766022425251041,9.766022443771362,1.852032103060948e-08
3951524944,0,0.0012009471015253835,9.752956837935043,9.752956867218018,2.9282973672908543e-08
3976524945,0,0.0012284196401869904,9.753054104209168,9.753054141998291,3.778912304653075e-08
4001524945,0,0.001263860732880279,9.748908523325591,9.748908519744873,-3.5807186030049362e-09
4026524946,0,0.0012123307501420715,9.749918457723112,9.749918460845947,3.1228346241479344e-09
4051524946,0,0.0012129378780682948,9.753039827385432,9.753039836883545,9.498112465883185e-09
4076524946,0,0.0012139244609484076,9.749314771288267,9.749314785003662,1.3715395720989507e-08
4101524947,0,0.0011885768700285826,9.758302669914539,9.758302688598633,1.8684094626544048e-08
4126524947,0,0.0012529324302082583,9.76446888712547,9.764468908309937,2.1184466467440187e-08
4151524947,0,0.0011687693214355458,9.757436534736692,9.757436513900757,-2.0835935851359163e-08
4176524948,0,0.0011892598889455838,9.75040199537756,9.750401973724365,-2.165319396722229e-08
4201524948,0,0.0012572582166825998,9.746479504169944,9.746479511260986,7.091041914092708e-09
4226524949,0,0.0011685416484632119,9.753021942834115,9.753021955490112,1.2655996696146475e-08
4251524949,0,0.00120800496366773,9.74593952339751,9.745939493179321,-3.0218188038913905e-08
4276524949,0,0.0011973802249588214,9.749051573296308,9.749051570892334,-2.4039730413599745e-09
4301524950,0,0.001194799931272372,9.754601236790476,9.754601240158081,3.3676040545266784e-09
4326524950,0,0.0012305445879287722,9.762999766060032,9.762999773025513,6.9654808106745285e-09
4351524950,0,0.0011705907052142158,9.75425433243096,9.754254341125488,8.694528526089653e-09
4376524951,0,0.0012122548591512936,9.746313559898354,9.746313571929932,1.2031577525241412e-08
4401524951,0,0.001257030543710266,9.7499577870367,9.749957799911499,1.2874799174022304e-08
