ts,agent_id,throttle,steer,brake
2278266448,0,0.8999999761581421,0.003324047429487109,0.0
2303266448,0,0.8999999761581421,0.002810019301250577,0.0
2328266449,0,0.8999999761581421,0.0028442880138754845,0.0
2353266449,0,0.8999999761581421,0.0028785564936697483,0.0
2378266450,0,0.8999999761581421,0.002912824973464012,0.0
2403266450,0,0.8999999761581421,0.0039686295203864574,0.0
2428266450,0,0.8999999761581421,0.0038449284620583057,0.0
2453266451,0,0.8999999761581421,0.0038897283375263214,0.0
2478266451,0,0.8999999761581421,0.003934528212994337,0.0
2503266451,0,0.8999999761581421,0.0031598631758242846,0.0
2528266452,0,0.8999999761581421,0.00333138438872993,0.0
2553266452,0,0.8999999761581421,0.0033677362371236086,0.0
2578266452,0,0.8999999761581421,0.0034040878526866436,0.0
2603266453,0,0.8999999761581421,0.0024467851035296917,0.0
2628266453,0,0.8999999761581421,0.00263679469935596,0.0
2653266454,0,0.8999999761581421,0.0026629026979207993,0.0
2678266454,0,0.8999999761581421,0.002689010463654995,0.0
2703266454,0,0.8999999761581421,0.002377366879954934,0.0
2728266455,0,0.8999999761581421,0.002455704379826784,0.0
2753266455,0,0.8999999761581421,0.00247833039611578,0.0
2778266455,0,0.8999999761581421,0.002500956179574132,0.0
2803266456,0,0.8999999761581421,0.0023023253306746483,0.0
2828266456,0,0.8999999761581421,0.0023591662757098675,0.0
2853266457,0,0.8999999761581421,0.0023795110173523426,0.0
2878266457,0,0.8999999761581421,0.0023998559918254614,0.0
2903266457,0,0.8999999761581421,0.002481898758560419,0.0
2928266458,0,0.8999999761581421,0.0024927027989178896,0.0
2953266458,0,0.8999999761581421,0.0025136838667094707,0.0
2978266458,0,0.8999999761581421,0.0025346647016704082,0.0
3003266459,0,0.8999999761581421,0.0024663424119353294,0.0
3028266459,0,0.8999999761581421,0.002501133130863309,0.0
3053266460,0,0.8999999761581421,0.0025211935862898827,0.0
3078266460,0,0.8999999761581421,0.0025412538088858128,0.0
3103266460,0,0.8999999761581421,0.00270044500939548,0.0
3128266461,0,0.8999999761581421,0.0026989902835339308,0.0
3153266461,0,0.8999999761581421,0.0027204849757254124,0.0
3178266461,0,0.8999999761581421,0.002741979667916894,0.0
3203266462,0,0.8999999761581421,0.0027728599961847067,0.0
3228266462,0,0.8999999761581421,0.00279290322214365,0.0
3253266463,0,0.8999999761581421,0.0028144947718828917,0.0
3278266463,0,0.8999999761581421,0.0028018176089972258,0.0
3303266463,0,0.8999999761581421,0.0026491812895983458,0.0
3328266464,0,0.8999999761581421,0.0026581473648548126,0.0
3353266464,0,0.8999999761581421,0.0026440273504704237,0.0
3378266464,0,0.8999999761581421,0.0026299073360860348,0.0
3403266465,0,0.8999999761581421,0.002690694760531187,0.0
3428266465,0,0.8999999761581421,0.002652831142768264,0.0
3453266466,0,0.8999999761581421,0.0026290607638657093,0.0
3478266466,0,0.8999999761581421,0.002605290384963155,0.0
3503266466,0,0.8999999761581421,0.002480374649167061,0.0
3528266467,0,0.8999999761581421,0.002481999574229121,0.0
3553266467,0,0.8999999761581421,0.002465547528117895,0.0
3578266467,0,0.8999999761581421,0.0024490952491760254,0.0
3603266468,0,0.8999999761581421,0.0025037566665560007,0.0
3628266468,0,0.8999999761581421,0.0024881353601813316,0.0
3653266469,0,0.8999999761581421,0.002482554642483592,0.0
3678266469,0,0.8999999761581421,0.0024769736919552088,0.0
3703266469,0,0.8999999761581421,0.0023578281980007887,0.0
3728266470,0,0.8999999761581421,0.002373829483985901,0.0
3753266470,0,0.8999999761581421,0.002370523987337947,0.0
3778266470,0,0.8999999761581421,0.0023672182578593493,0.0
3803266471,0,0.8999999761581421,0.0025764084421098232,0.0
3828266471,0,0.8999999761581421,0.0025428766384720802,0.0
3853266471,0,0.8999999761581421,0.0025440191384404898,0.0
3878266472,0,0.8999999761581421,0.002545161871239543,0.0
3903266472,0,0.8999999761581421,0.0022609191946685314,0.0
3928266473,0,0.8999999761581421,0.0023054592311382294,0.0
3953266473,0,0.8999999761581421,0.0023030301090329885,0.0
3978266473,0,0.8999999761581421,0.0023006012197583914,0.0
4003266474,0,0.8999999761581421,0.002489155624061823,0.0
4028266474,0,0.8999999761581421,0.0024582562036812305,0.0
4053266474,0,0.8999999761581421,0.002458707196637988,0.0
4078266475,0,0.8999999761581421,0.0024591584224253893,0.0
4103266475,0,0.8999999761581421,0.00228481343947351,0.0
4128266476,0,0.8999999761581421,0.0023106387816369534,0.0
4153266476,0,0.8999999761581421,0.002307868329808116,0.0
4178266476,0,0.8999999761581421,0.0023050978779792786,0.0
4203266477,0,0.8999999761581421,0.002348883543163538,0.0
4228266477,0,0.8999999761581421,0.0023388019762933254,0.0
4253266477,0,0.8999999761581421,0.002336415695026517,0.0
4278266478,0,0.8999999761581421,0.0023340294137597084,0.0
4303266478,0,0.8999999761581421,0.0022976130712777376,0.0
4328266479,0,0.8999999761581421,0.0023021551314741373,0.0
4353266479,0,0.8999999761581421,0.0023008459247648716,0.0
4378266479,0,0.8999999761581421,0.0022995369508862495,0.0
4403266480,0,0.8999999761581421,0.00242612580768764,0.0
4428266480,0,0.8999999761581421,0.0024040215648710728,0.0
4453266480,0,0.8999999761581421,0.0024031593929976225,0.0
4478266481,0,0.8999999761581421,0.0024022969882935286,0.0
4503266481,0,0.8999999761581421,0.0023884859401732683,0.0
4528266482,0,0.8999999761581421,0.0023909304291009903,0.0
4553266482,0,0.8999999761581421,0.0023910528980195522,0.0
4578266482,0,0.8999999761581421,0.0023911751341074705,0.0
4603266483,0,0.8999999761581421,0.002297916216775775,0.0
4628266483,0,0.8999999761581421,0.002311754273250699,0.0
4653266483,0,0.8999999761581421,0.0023102930281311274,0.0
4678266484,0,0.8999999761581421,0.002308831550180912,0.0
4703266484,0,0.8999999761581421,0.002359232632443309,0.0
4728266485,0,0.8999999761581421,0.0023511445615440607,0.0
4753266485,0,0.8999999761581421,0.002351412083953619,0.0
4778266485,0,0.8999999761581421,0.0023516796063631773,0.0
4803266486,0,0.8999999761581421,0.0018590949475765228,0.0
4828266486,0,0.8999999761581421,0.0019330744398757815,0.0
4853266486,0,0.8999999761581421,0.0019261161796748638,0.0
4878266487,0,0.8999999761581421,0.001919157919473946,0.0
4903266487,0,0.8999999761581421,0.002159028546884656,0.0
4928266488,0,0.8999999761581421,0.0021172903943806887,0.0
4953266488,0,0.8999999761581421,0.002115782117471099,0.0
4978266488,0,0.8999999761581421,0.0021142736077308655,0.0
5003266489,0,0.8999999761581421,0.002227024408057332,0.0
5028266489,0,0.8999999761581421,0.0022055846638977528,0.0
5053266489,0,0.8999999761581421,0.0022033152636140585,0.0
5078266490,0,0.8999999761581421,0.0022010456304997206,0.0
5103266490,0,0.8999999761581421,0.003087522927671671,0.0
5128266490,0,0.8999999761581421,0.0029498818330466747,0.0
5153266491,0,0.8999999761581421,0.0029585433658212423,0.0
5178266491,0,0.8999999761581421,0.00296720489859581,0.0
5203266492,0,0.8999999761581421,0.0023793859872967005,0.0
5228266492,0,0.8999999761581421,0.002479731570929289,0.0
5253266492,0,0.8999999761581421,0.002481767674908042,0.0
5278266493,0,0.8999999761581421,0.0024838040117174387,0.0
5303266493,0,0.8999999761581421,0.00039744729292578995,0.0
5328266493,0,0.8999999761581421,0.000722853175830096,0.0
5353266494,0,0.8999999761581421,0.0007037214818410575,0.0
5378266494,0,0.8999999761581421,0.00068458984605968,0.0
5403266495,0,0.8999999761581421,0.0006165113882161677,0.0
5428266495,0,0.8999999761581421,0.0006034158868715167,0.0
5453266495,0,0.8999999761581421,0.0005824657273478806,0.0
5478266496,0,0.8999999761581421,0.0005615155678242445,0.0
5503266496,0,0.8999999761581421,-0.0003341029805596918,0.0
5528266496,0,0.8999999761581421,-0.00021962757455185056,0.0
5553266497,0,0.8999999761581421,-0.000249451317358762,0.0
5578266497,0,0.8999999761581421,-0.0002792750601656735,0.0
5603266498,0,0.8999999761581421,0.0006686726701445878,0.0
5628266498,0,0.8999999761581421,0.0004887512768618762,0.0
5653266498,0,0.8999999761581421,0.0004699540149886161,0.0
5678266499,0,0.8999999761581421,0.00045115675311535597,0.0
5703266499,0,0.8999999761581421,0.00187959976028651,0.0
5728266499,0,0.8999999761581421,0.001636399538256228,0.0
5753266500,0,0.8999999761581421,0.0016320054419338703,0.0
5778266500,0,0.8999999761581421,0.0016276113456115127,0.0
5803266501,0,0.8999999761581421,0.0012913525570183992,0.0
5828266501,0,0.8999999761581421,0.0013441186165437102,0.0
5853266501,0,0.8999999761581421,0.00134130974765867,0.0
5878266502,0,0.8999999761581421,0.0013385007623583078,0.0
5903266502,0,0.8999999761581421,0.002263477770611644,0.0
5928266502,0,0.8999999761581421,0.0021142936311662197,0.0
5953266503,0,0.8999999761581421,0.002118560951203108,0.0
5978266503,0,0.8999999761581421,0.0021228285040706396,0.0
6003266504,0,0.8999999761581421,0.0012095383135601878,0.0
6028266504,0,0.8999999761581421,0.0013543126406148076,0.0
6053266504,0,0.8999999761581421,0.0013479349436238408,0.0
6078266505,0,0.8999999761581421,0.001341557246632874,0.0
6103266505,0,0.8999999761581421,0.001938322326168418,0.0
6128266505,0,0.8999999761581421,0.001828117179684341,0.0
6153266506,0,0.8999999761581421,0.0018189077964052558,0.0
6178266506,0,0.8999999761581421,0.0018096984131261706,0.0
6203266507,0,0.8999999761581421,0.0009264369145967066,0.0
6228266507,0,0.8999999761581421,0.0010594846680760384,0.0
6253266507,0,0.8999999761581421,0.0010473454603925347,0.0
6278266508,0,0.8999999761581421,0.001035206252709031,0.0
6303266508,0,0.8999999761581421,0.00018414189980830997,0.0
6328266508,0,0.8999999761581421,0.0003265968698542565,0.0
6353266509,0,0.8999999761581421,0.0003271205350756645,0.0
6378266509,0,0.8999999761581421,0.0003276441711932421,0.0
6403266509,0,0.8999999761581421,-0.001487497123889625,0.0
6428266510,0,0.8999999761581421,-0.0012056337436661124,0.0
6453266510,0,0.8999999761581421,-0.0012233423767611384,0.0
6478266511,0,0.8999999761581421,-0.0012410510098561645,0.0
6503266511,0,0.8999999761581421,-0.0017851467709988356,0.0
6528266511,0,0.8999999761581421,-0.001711042132228613,0.0
6553266512,0,0.8999999761581421,-0.0017252516699954867,0.0
6578266512,0,0.8999999761581421,-0.0017394613241776824,0.0
6603266512,0,0.8999999761581421,-7.346580241573974e-05,0.0
6628266513,0,0.8999999761581421,-0.0003591284912545234,0.0
6653266513,0,0.8999999761581421,-0.00036598287988454103,0.0
6678266514,0,0.8999999761581421,-0.0003728372685145587,0.0
6703266514,0,0.8999999761581421,0.0009355466463603079,0.0
6728266514,0,0.8999999761581421,0.0007080714567564428,0.0
6753266515,0,0.8999999761581421,0.0007000047480687499,0.0
6778266515,0,0.8999999761581421,0.0006919379811733961,0.0
6803266515,0,0.8999999761581421,0.0028336604591459036,0.0
6828266516,0,0.8999999761581421,0.0024971626698970795,0.0
6853266516,0,0.8999999761581421,0.0025146964471787214,0.0
6878266517,0,0.8548132181167603,0.0025322299916297197,0.0
6903266517,0,0.8062458038330078,0.0012987604131922126,0.0
6928266517,0,0.7567352056503296,0.0014986743917688727,0.0
6953266518,0,0.7088227868080139,0.0014938192907720804,0.0
6978266518,0,0.6626468896865845,0.001488964189775288,0.0
7003266518,0,0.6322885751724243,-0.00037974287988618016,0.0
7028266519,0,0.5890219807624817,-8.546558819944039e-05,0.0
7053266519,0,0.5497564077377319,-0.00010018607281381264,0.0
7078266520,0,0.5131207704544067,-0.00011490655015222728,0.0
7103266520,0,0.45555225014686584,-0.0006810068734921515,0.0
7128266520,0,0.42715075612068176,-0.0006177507457323372,0.0
7153266521,0,0.3989022672176361,-0.0006444027530960739,0.0
7178266521,0,0.37360402941703796,-0.0006710547022521496,0.0
7203266521,0,0.37908098101615906,-0.005961115937680006,0.0
7228266522,0,0.3567844033241272,-0.005163361318409443,0.0
7253266522,0,0.34025225043296814,-0.005235294345766306,0.0
7278266523,0,0.3261069357395172,-0.005307227838784456,0.0
7303266523,0,0.3042060136795044,-0.004341715015470982,0.0
7328266523,0,0.2955707609653473,-0.004563835449516773,0.0
7353266524,0,0.28801456093788147,-0.004616294521838427,0.0
7378266524,0,0.2825094163417816,-0.004668753128498793,0.0
7403266524,0,0.26013192534446716,-0.003383366856724024,0.0
