ts,agent_id,x,y,z,v
2034647513,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
2059647513,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
2084647513,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
2109647514,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
2134647514,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
2159647515,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
2184647515,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
2209647515,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
2234647516,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.642343445927406e-08
2259647516,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.501446603516602e-08
2284647516,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.065830041834983e-08
2309647517,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.343892342695585e-08
2334647517,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.0002859881169554312
2359647518,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011593204779033843
2384647518,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.00048357744851058323
2409647518,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013375872845245798
2434647519,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.483749681276252e-05
2459647519,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012747051751250602
2484647519,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.0001616249234369136
2509647520,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016966797969324743
2534647520,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016444145439971955
2559647521,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015279824195446224
2584647521,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013930494599067263
2609647521,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012422703192735285
2634647522,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011077844365699004
2659647522,0,192.36245727539062,-86.26266479492188,0.019500579684972763,9.764366204849978e-05
