ts,agent_id,x,y,z,v
2148048434,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
2173048434,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
2198048435,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
2223048435,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
2248048435,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
2273048436,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
2298048436,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
2323048437,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
2348048437,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.629437483354233e-08
2373048437,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.504088162831397e-08
2398048438,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.067160421734123e-08
2423048438,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.346638049594683e-08
2448048438,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028593457055973916
2473048439,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.001158888729324885
2498048439,0,192.36241149902344,-86.26264190673828,-0.034043312072753906,0.00048325549081106175
2523048439,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013348517597599406
2548048440,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.4674651170891554e-05
2573048440,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012732746119073357
2598048441,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016079983026851482
2623048441,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001695103037054042
2648048441,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.0001642767375741346
2673048442,0,192.36244201660156,-86.26264190673828,0.005999984685331583,0.00015302355435946235
2698048442,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013928832327800983
2723048442,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012414556205689122
