ts,agent_id,throttle,steer,brake
2002924535,0,0.8999999761581421,0.0035482028033584356,0.0
2027924535,0,0.8999999761581421,0.004094339907169342,0.0
2052924536,0,0.8999999761581421,0.002771687228232622,0.0
2077924536,0,0.8999999761581421,0.0033905901946127415,0.0
2102924536,0,0.8999999761581421,0.004120517522096634,0.0
2127924537,0,0.8999999761581421,0.005907394457608461,0.0
2152924537,0,0.8999999761581421,0.004424559883773327,0.0
2177924538,0,0.8999999761581421,0.005160491913557053,0.0
2202924538,0,0.8999999761581421,0.004333002958446741,0.0
2227924538,0,0.8999999761581421,0.004002275876700878,0.0
2252924539,0,0.8999999761581421,0.003789456794038415,0.0
2277924539,0,0.8999999761581421,0.0035846943501383066,0.0
2302924539,0,0.8999999761581421,0.0035565660800784826,0.0
2327924540,0,0.8999999761581421,0.0034128569532185793,0.0
2352924540,0,0.8999999761581421,0.0034501024056226015,0.0
2377924541,0,0.8999999761581421,0.003411359153687954,0.0
2402924541,0,0.8999999761581421,0.0034811317455023527,0.0
2427924541,0,0.8999999761581421,0.0035137012600898743,0.0
2452924542,0,0.8999999761581421,0.003594151930883527,0.0
2477924542,0,0.8999999761581421,0.003326410660520196,0.0
2502924542,0,0.8999999761581421,0.003007861552760005,0.0
2527924543,0,0.8999999761581421,0.003007267601788044,0.0
2552924543,0,0.8999999761581421,0.0031279451213777065,0.0
2577924543,0,0.8999999761581421,0.0031028224620968103,0.0
2602924544,0,0.8999999761581421,0.0030788364820182323,0.0
2627924544,0,0.8999999761581421,0.003142241621389985,0.0
2652924545,0,0.8999999761581421,0.0031404211185872555,0.0
2677924545,0,0.8999999761581421,0.0031627181451767683,0.0
2702924545,0,0.8999999761581421,0.0032666476909071207,0.0
2727924546,0,0.8999999761581421,0.0033455812372267246,0.0
2752924546,0,0.8999999761581421,0.0034673018380999565,0.0
2777924546,0,0.8999999761581421,0.003248483408242464,0.0
2802924547,0,0.8999999761581421,0.003517328994348645,0.0
2827924547,0,0.8999999761581421,0.003520841943100095,0.0
2852924548,0,0.8999999761581421,0.0034526546951383352,0.0
2877924548,0,0.8999999761581421,0.0036271512508392334,0.0
2902924548,0,0.8999999761581421,0.0035892389714717865,0.0
2927924549,0,0.8999999761581421,0.00356698059476912,0.0
2952924549,0,0.8999999761581421,0.0035684825852513313,0.0
2977924549,0,0.8999999761581421,0.0034368913620710373,0.0
3002924550,0,0.8999999761581421,0.003512322437018156,0.0
3027924550,0,0.8999999761581421,0.003349782433360815,0.0
3052924551,0,0.8999999761581421,0.0033995986450463533,0.0
3077924551,0,0.8999999761581421,0.003470360767096281,0.0
3102924551,0,0.8999999761581421,0.0032581170089542866,0.0
3127924552,0,0.8999999761581421,0.0032693766988813877,0.0
3152924552,0,0.8999999761581421,0.0032352330163121223,0.0
3177924552,0,0.8999999761581421,0.003113524755463004,0.0
3202924553,0,0.8999999761581421,0.003107410157099366,0.0
3227924553,0,0.8999999761581421,0.0031077375169843435,0.0
3252924554,0,0.8999999761581421,0.003005851060152054,0.0
3277924554,0,0.8999999761581421,0.00303315045312047,0.0
3302924554,0,0.8999999761581421,0.0029245703481137753,0.0
3327924555,0,0.8999999761581421,0.002992072608321905,0.0
3352924555,0,0.8999999761581421,0.0030048592016100883,0.0
3377924555,0,0.8999999761581421,0.002825020346790552,0.0
3402924556,0,0.8999999761581421,0.0029882576782256365,0.0
3427924556,0,0.8999999761581421,0.002854434307664633,0.0
3452924557,0,0.8999999761581421,0.0028885069768875837,0.0
3477924557,0,0.8999999761581421,0.002876135753467679,0.0
3502924557,0,0.8999999761581421,0.0028503802604973316,0.0
3527924558,0,0.8999999761581421,0.002879836829379201,0.0
3552924558,0,0.8999999761581421,0.002945409622043371,0.0
3577924558,0,0.8999999761581421,0.0028326204046607018,0.0
3602924559,0,0.8999999761581421,0.0028618222568184137,0.0
3627924559,0,0.8999999761581421,0.002768311183899641,0.0
3652924560,0,0.8999999761581421,0.0028726381715387106,0.0
3677924560,0,0.8999999761581421,0.002931403461843729,0.0
3702924560,0,0.8999999761581421,0.0027981819584965706,0.0
3727924561,0,0.8999999761581421,0.002761328825727105,0.0
3752924561,0,0.8999999761581421,0.002863519825041294,0.0
3777924561,0,0.8999999761581421,0.002761653158813715,0.0
3802924562,0,0.8999999761581421,0.002749183913692832,0.0
3827924562,0,0.8999999761581421,0.002763698110356927,0.0
3852924562,0,0.8999999761581421,0.0027909930795431137,0.0
3877924563,0,0.8999999761581421,0.002845700131729245,0.0
3902924563,0,0.8999999761581421,0.0027451198548078537,0.0
3927924564,0,0.8999999761581421,0.0027668101247400045,0.0
3952924564,0,0.8999999761581421,0.0027766397688537836,0.0
3977924564,0,0.8999999761581421,0.0027339027728885412,0.0
4002924565,0,0.8999999761581421,0.0028415024280548096,0.0
4027924565,0,0.8999999761581421,0.002673529554158449,0.0
4052924565,0,0.8999999761581421,0.0027802526019513607,0.0
4077924566,0,0.8999999761581421,0.002848353935405612,0.0
4102924566,0,0.8999999761581421,0.00266737537458539,0.0
4127924567,0,0.8999999761581421,0.002756608882918954,0.0
4152924567,0,0.8999999761581421,0.0027175203431397676,0.0
4177924567,0,0.8999999761581421,0.002728442894294858,0.0
4202924568,0,0.8999999761581421,0.0027774765621870756,0.0
4227924568,0,0.8999999761581421,0.0026447188574820757,0.0
4252924568,0,0.8999999761581421,0.0027445165906101465,0.0
4277924569,0,0.8999999761581421,0.002801518654450774,0.0
4302924569,0,0.8999999761581421,0.002683039288967848,0.0
4327924570,0,0.8999999761581421,0.00267080613411963,0.0
4352924570,0,0.8999999761581421,0.0028226040303707123,0.0
4377924570,0,0.8999999761581421,0.0026748955715447664,0.0
4402924571,0,0.8999999761581421,0.0028629221487790346,0.0
4427924571,0,0.8999999761581421,0.002773144980892539,0.0
4452924571,0,0.8999999761581421,0.002789026591926813,0.0
4477924572,0,0.8999999761581421,0.0027696616016328335,0.0
4502924572,0,0.8999999761581421,0.0023983085993677378,0.0
4527924573,0,0.8999999761581421,0.0022976500913500786,0.0
4552924573,0,0.8999999761581421,0.0024843972641974688,0.0
4577924573,0,0.8999999761581421,0.0024120372254401445,0.0
4602924574,0,0.8999999761581421,0.002424066886305809,0.0
4627924574,0,0.8999999761581421,0.002633565803989768,0.0
4652924574,0,0.8999999761581421,0.002608028007671237,0.0
4677924575,0,0.8999999761581421,0.0026860174257308245,0.0
4702924575,0,0.8999999761581421,0.0028828876093029976,0.0
4727924576,0,0.8999999761581421,0.0033257214818149805,0.0
4752924576,0,0.8999999761581421,0.0034826963674277067,0.0
4777924576,0,0.8999999761581421,0.0035838186740875244,0.0
4802924577,0,0.8999999761581421,0.0031879409216344357,0.0
4827924577,0,0.8999999761581421,0.003613641019910574,0.0
4852924577,0,0.8999999761581421,0.0031439075246453285,0.0
4877924578,0,0.8999999761581421,0.0026215233374387026,0.0
4902924578,0,0.8999999761581421,0.0025982025545090437,0.0
4927924579,0,0.8999999761581421,0.002541459398344159,0.0
4952924579,0,0.8999999761581421,0.002468111691996455,0.0
4977924579,0,0.8999999761581421,0.0022381192538887262,0.0
5002924580,0,0.8999999761581421,0.0017412315355613828,0.0
5027924580,0,0.8999999761581421,0.0017064957646653056,0.0
5052924580,0,0.8999999761581421,0.0022103830706328154,0.0
5077924581,0,0.8999999761581421,0.0019583276007324457,0.0
5102924581,0,0.8999999761581421,0.0019398989388719201,0.0
5127924581,0,0.8999999761581421,0.0021872143261134624,0.0
5152924582,0,0.8999999761581421,0.0014001930831000209,0.0
5177924582,0,0.8999999761581421,0.0009042743477039039,0.0
5202924583,0,0.8999999761581421,0.0004290682263672352,0.0
5227924583,0,0.8999999761581421,0.00017598550766706467,0.0
5252924583,0,0.8999999761581421,-0.00023423564562108368,0.0
5277924584,0,0.8999999761581421,7.119475776562467e-05,0.0
5302924584,0,0.8999999761581421,0.00038962101098150015,0.0
5327924584,0,0.8999999761581421,0.0004822725313715637,0.0
5352924585,0,0.8999999761581421,0.0005843127146363258,0.0
5377924585,0,0.8999999761581421,0.000974229711573571,0.0
5402924586,0,0.8999999761581421,0.001059341011568904,0.0
5427924586,0,0.8999999761581421,0.0014750632690265775,0.0
5452924586,0,0.8999999761581421,0.0007698135450482368,0.0
5477924587,0,0.8999999761581421,0.0002849241718649864,0.0
5502924587,0,0.8999999761581421,0.0006368340109474957,0.0
5527924587,0,0.8999999761581421,0.00023964430147316307,0.0
5552924588,0,0.8999999761581421,0.0007894944283179939,0.0
