ts,agent_id,steer_err,speed_err,desired_speed,speed
2013131555,0,0.0018674217825370722,9.266733884811401,9.266733884811401,0.0
2038131555,0,0.0017130595072947842,9.397333145141602,9.397333145141602,0.0
2063131555,0,0.0023005316669066586,9.42184853553772,9.42184853553772,0.0
2088131556,0,0.0015948213436627855,9.705149173736572,9.705149173736572,0.0
2113131556,0,0.002111563099869639,9.721622943878174,9.721622943878174,0.0
2138131557,0,0.002388641107199823,9.747387170791626,9.747387170791626,0.0
2163131557,0,0.0018502704186212624,9.747411489486694,9.747411489486694,0.0
2188131557,0,0.0023099421497631205,9.724071264266968,9.724071264266968,0.0
2213131558,0,0.00207468007835157,9.720161647614116,9.72016167640686,2.87927442860973e-08
2238131558,0,0.0018794884500707614,9.724806516452306,9.724806547164917,3.071261090049354e-08
2263131558,0,0.0015863974436864366,9.719773998974006,9.719774007797241,8.823235043591149e-09
2288131559,0,0.001670636443449927,9.715307226948351,9.715307235717773,8.769422392756528e-09
2313131559,0,0.0014781009998463452,9.727201104825166,9.726915121078491,-0.0002859837466756839
2338131560,0,0.0014161739513715633,9.729378562791824,9.729224681854248,-0.00015388093757665174
2363131560,0,0.0013326938615158517,9.748629676888799,9.748565196990967,-6.447989783242131e-05
2388131560,0,0.001288069958938435,9.751672551155417,9.751665115356445,-7.435798972310346e-06
2413131561,0,0.00124010685276679,9.758656025107493,9.758681774139404,2.5749031910228302e-05
2438131561,0,0.0012100540204187339,9.763568519606354,9.763611316680908,4.279707455511283e-05
2463131561,0,0.0012754720544693003,9.769816574252767,9.769866228103638,4.965385087182086e-05
2488131562,0,0.0011519215214828476,9.77220704811407,9.772257328033447,5.0279919377065076e-05
2513131562,0,0.0010445357695320916,9.774467851484925,9.774515390396118,4.7538911193336866e-05
2538131562,0,0.0011003915387446403,9.771838549914309,9.771881818771362,4.326885705395434e-05
2563131563,0,0.0010761064216957062,9.76876715431668,9.768805503845215,3.834952853378e-05
2588131563,0,0.001116783992752671,9.771057360471518,9.771090745925903,3.338545438572567e-05
2613131564,0,0.001123234726968794,9.776232553718145,9.776261329650879,2.877593273304832e-05
2638131564,0,0.0011028959414403116,9.77079866540397,9.770823240280151,2.4574876182801645e-05
2663131564,0,0.0011108644954719931,9.770742964275977,9.770763874053955,2.0909777978521407e-05
2688131565,0,0.0010163043209627054,9.769649656433392,9.769667387008667,1.773057527439312e-05
2713131565,0,0.0011491135548240645,9.774171429529483,9.774186372756958,1.4943227475224654e-05
2738131565,0,0.0011020611405417545,9.767580504577664,9.767593145370483,1.2640792819754931e-05
2763131566,0,0.0011501760286949554,9.766837887271524,9.76684856414795,1.0676876424126057e-05
2788131566,0,0.0011737781268268883,9.76835446989035,9.76836347579956,9.005909211036667e-06
2813131567,0,0.001197683788921933,9.770043171150386,9.770050764083862,7.592933477358597e-06
2838131567,0,0.0011275605134431353,9.772704410221818,9.772710800170898,6.389949080687047e-06
2863131567,0,0.0011123823152875516,9.770139775384076,9.770145177841187,5.402457110454751e-06
2888131568,0,0.0012158217357178557,9.767424047014183,9.767428636550903,4.589536721267789e-06
2913131568,0,0.0011440288584419439,9.76839397881799,9.768397808074951,3.829256961510611e-06
2938131568,0,0.0011669479376568755,9.771395010573412,9.771398305892944,3.2953195327039468e-06
2963131569,0,0.0011888804339916944,9.771781104765067,9.771783828735352,2.723970284097542e-06
2988131569,0,0.0011254355657013537,9.77625544851057,9.776257753372192,2.304861621886567e-06
3013131570,0,0.0011308997170373638,9.776690653507012,9.776692628860474,1.9753534621157895e-06
3038131570,0,0.001048785665015655,9.777954159903794,9.777955770492554,1.6105887593204384e-06
3063131570,0,0.0011210338882362344,9.778291945741556,9.778293371200562,1.425459005547025e-06
3088131571,0,0.0011038066333296467,9.769365130981921,9.769366264343262,1.1333613401810266e-06
3113131571,0,0.0011092707846656568,9.776383382553963,9.776384353637695,9.710837325887448e-07
3138131571,0,0.0011327211008160339,9.777015806188142,9.777016639709473,8.335213292947084e-07
3163131572,0,0.0011438770764603881,9.776994448041965,9.776995182037354,7.339953888501686e-07
3188131572,0,0.0011189848314852304,9.778972975848266,9.778973579406738,6.035584720056881e-07
3213131573,0,0.00111572151888178,9.782397321070603,9.782397508621216,1.8755061377749907e-07
3238131573,0,0.0010999361927999727,9.779278726011514,9.779278993606567,2.675950537679075e-07
3263131573,0,0.001033683357850849,9.778692931534144,9.778693199157715,2.67623571671365e-07
3288131574,0,0.0010863517054507251,9.775938386064773,9.775938749313354,3.6324858080378393e-07
3313131574,0,0.0010573613469735598,9.780807912995064,9.780808210372925,2.9737786089544834e-07
3338131574,0,0.0011086636567394334,9.778012708290458,9.778012990951538,2.826610794615987e-07
3363131575,0,0.0011339353566684808,9.782930839882022,9.782931089401245,2.4951922341706183e-07
3388131575,0,0.0010880213072478394,9.781904451368623,9.781904697418213,2.460495904298173e-07
3413131576,0,0.0011668720466660976,9.784428653391165,9.784428834915161,1.815239960914897e-07
3438131576,0,0.0010603969866046768,9.77758366560161,9.777583837509155,1.719075466795791e-07
3463131576,0,0.001096976444159634,9.78103694153707,9.781037092208862,1.5067179082460393e-07
3488131577,0,0.0010490892289787667,9.77595789395618,9.775958061218262,1.672620817374106e-07
3513131577,0,0.0010509106127574368,9.784895816957457,9.784895896911621,7.99541643956406e-08
3538131577,0,0.001067530739737801,9.78230301434066,9.782303094863892,8.052322989779003e-08
3563131578,0,0.0011178464666235617,9.783164166967534,9.783164262771606,9.580407190000272e-08
3588131578,0,0.0011380334701704884,9.784573234360229,9.784573316574097,8.221386779272411e-08
