ts,agent_id,steer_unclip,throttle_unclip
2053494986,0,0.003606035984255381,5.239104763269424
2078494986,0,0.002466204766585001,4.818247388005257
2103494986,0,0.0038258515830790728,4.876861827671528
2128494987,0,0.0024807918687547166,5.100656692385674
2153494987,0,0.0036119560509071686,5.153448215425015
2178494988,0,0.004101345697952682,5.226438990533352
2203494988,0,0.0029330085906659445,5.289771201610565
2228494988,0,0.003982954708806558,5.338877402544021
2253494989,0,0.0034704708640534467,5.398053704887172
2278494989,0,0.003222895906259278,5.460996972868457
2303494989,0,0.0027221770623515134,5.519939055791736
2328494990,0,0.0029689000488790133,5.579361480974588
2353494990,0,0.0026609490647340876,5.6468557380257804
2378494990,0,0.002607611880330388,5.708908357786877
2403494991,0,0.0025163358409994226,5.780061764675502
2428494991,0,0.0025075499884132093,5.84175991615978
2453494992,0,0.002480490533885056,5.907144452523333
2478494992,0,0.002449045528727326,5.970625001844398
2503494992,0,0.0025647911001833697,6.033585715234622
2528494993,0,0.0023766387881683127,6.096001872749228
2553494993,0,0.002223176722356535,6.158512108959874
2578494993,0,0.0023915688227526062,6.217872448471211
2603494994,0,0.0023046399142371385,6.276156937574511
2628494994,0,0.0024227234025278343,6.340105622832438
2653494995,0,0.0024642290865740705,6.403086463141279
2678494995,0,0.002443776417111829,6.461415592341639
2703494995,0,0.0024784547579002063,6.523022391944799
2728494996,0,0.002316186016927344,6.583569099641303
2753494996,0,0.0025772737450530277,6.6468436805602495
2778494996,0,0.0024616950388815107,6.704218913318387
2803494997,0,0.002630378845273384,6.765158095117642
2828494997,0,0.002615726144781345,6.827273556022749
2853494998,0,0.0027506375116396597,6.888378481850425
2878494998,0,0.00264278545696672,6.9512535893011025
2903494998,0,0.002628010382252051,7.011188631405708
2928494999,0,0.002836326361302924,7.070136633615206
2953494999,0,0.0027666180672323505,7.132381802744355
2978494999,0,0.002804954828094916,7.194951877396548
3003495000,0,0.002883750499097268,7.256037742530531
3028495000,0,0.0028055329276857207,7.319790942013083
3053495001,0,0.0028207557117983866,7.321738850101571
3078495001,0,0.0026318099120586002,7.325033811856491
3103495001,0,0.002765429756565206,7.327848799063941
3128495002,0,0.002699084429471072,7.323375871990077
3153495002,0,0.0027038001059105352,7.327693330604385
3178495002,0,0.002695050348992533,7.328785395408274
3203495003,0,0.0027053867019364852,7.328435947903123
3228495003,0,0.0026355295192441036,7.330615038269611
3253495004,0,0.0026340781040454756,7.332603850323029
3278495004,0,0.002587244350680344,7.33153152801359
3303495004,0,0.002498525885186187,7.33182897396155
3328495005,0,0.0025603675562963445,7.330178120201601
3353495005,0,0.0025328447398533472,7.333279548648983
3378495005,0,0.0026028157590318964,7.331821159382134
3403495006,0,0.002632717758035781,7.334733433559134
3428495006,0,0.0025009192973078458,7.334917664525467
3453495007,0,0.002663469261817687,7.3365813725425015
3478495007,0,0.0024606980208329325,7.3331651820659225
3503495007,0,0.002551246407842223,7.3347396670688205
3528495008,0,0.002470739821868929,7.332350157687937
3553495008,0,0.00247515383162005,7.337518698639554
3578495008,0,0.0025213230644971817,7.3352677915298985
3603495009,0,0.0025882745708801546,7.335827858041052
3628495009,0,0.0025860263002783586,7.3365867659456505
3653495009,0,0.0025109241014858374,7.335023530876514
3678495010,0,0.0024676576990059606,7.335322919994086
3703495010,0,0.0024438786800017767,7.336164897518283
3728495011,0,0.0024283101175623795,7.334312586200985
3753495011,0,0.0024134345347325216,7.337118581030628
3778495011,0,0.002459647879248044,7.3365244385209625
3803495012,0,0.002604766631813581,7.337506165458838
3828495012,0,0.0025003743051303217,7.337892594771465
3853495012,0,0.002517224950995174,7.336674403354711
3878495013,0,0.002425935203869722,7.338227926902324
3903495013,0,0.0024608531230453355,7.338397228117979
3928495014,0,0.0023770410101049706,7.33588058883698
3953495014,0,0.0023647281711699454,7.340207726602585
3978495014,0,0.002517323134964493,7.338065465357005
4003495015,0,0.0025277121372832977,7.337003351812413
4028495015,0,0.002559962013814375,7.339502644188603
4053495015,0,0.0025467726339358644,7.339588289617396
4078495016,0,0.002422891500820835,7.339846415876796
4103495016,0,0.0024156913430707803,7.340299483558792
4128495017,0,0.0023577941062063053,7.338354318043991
4153495017,0,0.002406055084516754,7.340721909660044
4178495017,0,0.0024206973025499685,7.338457456665965
4203495018,0,0.0025605454258059803,7.3387532649958
4228495018,0,0.0024900094930648273,7.341727957392022
4253495018,0,0.0025139379224571054,7.340541977172105
4278495019,0,0.0024522655831201215,7.340361679813601
4303495019,0,0.0024232145118503337,7.340046135009614
4328495020,0,0.0024535078237754174,7.338021132235845
4353495020,0,0.0024206688434284273,7.340142499290274
4378495020,0,0.002517395705724424,7.3381495784682675
4403495021,0,0.002576431307450568,7.339632977638143
4428495021,0,0.002531027624942908,7.159202306357971
4453495021,0,0.002497962394579661,6.996754496629648
4478495022,0,0.002524810729842119,6.842544299529249
4503495022,0,0.0026044592733009304,6.692998773446854
4528495023,0,0.002682489915700095,6.540628338952133
4553495023,0,0.002424660235224653,6.394542201055787
4578495023,0,0.0019724049511565672,6.25312836255341
4603495024,0,0.0017245160418356484,6.110605989845684
4628495024,0,0.0021109453777777365,5.978673481539757
4653495024,0,0.002105319009448938,5.848006144577923
4678495025,0,0.0022938635355749864,5.7210578512251615
4703495025,0,0.002273338817119098,5.596299280007069
4728495026,0,0.0024243400701073085,5.4688305792150125
