ts,agent_id,steer_err,speed_err,desired_speed,speed
1560261525,0,0.0017764284845943467,9.542558670043945,9.542558670043945,0.0
1585261525,0,0.00325470909395744,9.532264709472656,9.532264709472656,0.0
1610261525,0,0.00426109952266343,9.463920593261719,9.463920593261719,0.0
1635261526,0,0.001560290942858832,9.731600761413574,9.731600761413574,0.0
1660261526,0,0.0017337018567863782,9.690674543380737,9.690674543380737,0.0
1685261527,0,0.002290741729096307,9.706534624099731,9.706534624099731,0.0
1710261527,0,0.002096384901714055,9.715846509751671,9.715846538543701,2.8792030894999054e-08
1735261527,0,0.002198534175301135,9.715972392841774,9.715972423553467,3.071169353311407e-08
1760261528,0,0.0021020767260223993,9.715813627956456,9.715813636779785,8.823329316273827e-09
1785261528,0,0.001966611307483813,9.718351355355297,9.718351364135742,8.780444009934971e-09
1810261528,0,0.001773316953972452,9.715719779586996,9.715433835983276,-0.00028594360372018364
1835261529,0,0.001739317790103944,9.721857524808694,9.72170376777649,-0.00015375703220477322
1860261529,0,0.0019115144481790436,9.707077524182264,9.707013130187988,-6.439399427550182e-05
1885261530,0,0.00174129095586417,9.715966964965505,9.715959548950195,-7.416015309542847e-06
1910261530,0,0.0016257848679001765,9.73365784681813,9.733683586120605,2.5739302476018176e-05
1935261530,0,0.0017079748109126633,9.731188199663043,9.731230974197388,4.277453434477605e-05
1960261531,0,0.0016191064607117198,9.745570884087183,9.745620489120483,4.960503330132484e-05
1985261531,0,0.0016896850821351847,9.752455274798711,9.752505540847778,5.026604906657689e-05
2010261531,0,0.0017938075214824903,9.747750210499277,9.747797727584839,4.751708556259347e-05
2035261532,0,0.0017105551045991127,9.7498151715909,9.749858379364014,4.320777311323524e-05
2060261532,0,0.0014538158827974111,9.7542589548434,9.754297256469727,3.830162632588169e-05
2085261533,0,0.0015233320303499852,9.753673101307227,9.753706455230713,3.3353923486559715e-05
2110261533,0,0.0015931517418656714,9.74390231926058,9.74393105506897,2.8735808390951718e-05
2135261533,0,0.0015954284715890088,9.752606129697552,9.752630710601807,2.4580904253690357e-05
2160261534,0,0.0015713710275124086,9.760850995967255,9.760871887207031,2.089123977717364e-05
2185261534,0,0.001598084656266236,9.760010147573084,9.760027885437012,1.773786392722213e-05
2210261534,0,0.0017378758612791635,9.755837291529241,9.755852222442627,1.4930913386083233e-05
2235261535,0,0.0016138699823480432,9.746903191847315,9.746915817260742,1.2625413427781982e-05
2260261535,0,0.0015260641060179905,9.753388255612265,9.753398895263672,1.0639651406279235e-05
2285261536,0,0.0015501215500945908,9.74452072763561,9.744529724121094,8.996485483111833e-06
2310261536,0,0.0015976293103215685,9.743901272827527,9.743908882141113,7.609313585774903e-06
2335261536,0,0.001487132027748918,9.748972206816799,9.748978614807129,6.407990330481742e-06
2360261537,0,0.001558469559080162,9.750081102059413,9.750086545944214,5.443884801217229e-06
2385261537,0,0.0015254569780917672,9.756594410414404,9.756598949432373,4.539017968862889e-06
2410261537,0,0.0014527534089265202,9.75564023524562,9.755644083023071,3.8477774505781914e-06
2435261538,0,0.0015454163086663598,9.744675248903196,9.744678497314453,3.248411257005131e-06
2460261538,0,0.0014356020450107107,9.746456044920693,9.746458768844604,2.7239239113297697e-06
2485261538,0,0.001522952575396096,9.743860072235236,9.743862390518188,2.3182829519598387e-06
2510261539,0,0.001589660756289887,9.74559348384076,9.745595455169678,1.971328917314104e-06
2535261539,0,0.001455940830539193,9.749054948248345,9.749056577682495,1.6294341508275745e-06
2560261540,0,0.0014714225926578885,9.7518582815691,9.751859664916992,1.3833478906800159e-06
2585261540,0,0.0013102301282455874,9.761899286970419,9.761900424957275,1.13798685745633e-06
2610261540,0,0.0013609253100852377,9.759716470348101,9.759717464447021,9.940989204938e-07
2635261541,0,0.001419057809021124,9.741646409645853,9.741647243499756,8.33853903896832e-07
2660261541,0,0.0013455953299480981,9.749264006726714,9.74926471710205,7.103753374087971e-07
2685261541,0,0.0014872838097304737,9.744260182751697,9.744260787963867,6.052121708147531e-07
2710261542,0,0.001431352149527147,9.739862539631398,9.73986268043518,1.408037822935646e-07
2735261542,0,0.001413441875703558,9.749398201272639,9.749398469924927,2.6865228880331827e-07
2760261543,0,0.0013345911362852997,9.757207363377693,9.75720763206482,2.6868712543518817e-07
2785261543,0,0.0012620393491016087,9.758108489103684,9.758108854293823,3.65190139898176e-07
2810261543,0,0.0012553609419131517,9.757888947514747,9.75788927078247,3.232677233963295e-07
2835261544,0,0.001343773946169428,9.742139054010787,9.742139339447021,2.8543623498049346e-07
2860261544,0,0.0012612045482030517,9.753041754650317,9.753041982650757,2.2800043986295934e-07
2885261544,0,0.0013468854767913227,9.745865574639263,9.745865821838379,2.471991163233043e-07
2910261545,0,0.0014195890459565695,9.741695674932044,9.741695880889893,2.0595784857589254e-07
2935261545,0,0.0012785835850911951,9.75213629678081,9.752136468887329,1.7210651857435276e-07
2960261546,0,0.0013021097922323501,9.759508459365922,9.759508609771729,1.5040580678022514e-07
2985261546,0,0.0012172636645426363,9.759230231699064,9.759230375289917,1.435908536315343e-07
3010261546,0,0.0012599144013598269,9.758687416880981,9.758687496185303,7.930432047365398e-08
3035261547,0,0.0012943689111730025,9.74364701826618,9.74364709854126,8.027507883931502e-08
3060261547,0,0.0012200716312014193,9.750436210429305,9.750436305999756,9.557045186977884e-08
3085261547,0,0.0013471131497636564,9.74732414612549,9.747324228286743,8.216125446635384e-08
3110261548,0,0.0013525773010996667,9.746965821407647,9.746965885162354,6.375470619280186e-08
