ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
5518885741,0,23.36395331713026,189.2394561767578,-54.25754928588867,0.0358942411839962
5543885741,0,23.33226216366625,189.24131774902344,-54.088748931884766,0.0358969122171402
5568885741,0,23.301976458250955,189.24322509765625,-53.918582916259766,0.03590000048279762
5593885742,0,23.273101071746186,189.24513244628906,-53.7470588684082,0.035902976989746094
5618885742,0,23.245635540227994,189.2470703125,-53.574188232421875,0.035905953496694565
5643885742,0,23.219570955625745,189.2490234375,-53.39997863769531,0.03590892627835274
5668885743,0,23.194909361807333,189.2509765625,-53.22443771362305,0.03591190278530121
5693885743,0,23.17161210656995,189.25296020507812,-53.04758071899414,0.03591476380825043
5718885743,0,23.149698855304525,189.2549591064453,-52.86941146850586,0.035917509347200394
5743885744,0,23.129142286598686,189.25698852539062,-52.68994140625,0.03592025861144066
5768885744,0,23.10993857277572,189.25901794433594,-52.50918197631836,0.03592285141348839
5793885745,0,23.09208263493416,189.2610626220703,-52.3271369934082,0.03592555969953537
5818885745,0,23.07555512584987,189.2631378173828,-52.143821716308594,0.03592796251177788
5843885745,0,23.060377431926153,189.26522827148438,-51.95923614501953,0.03593048080801964
5868885746,0,23.04650754088783,189.26731872558594,-51.77339553833008,0.03593273088335991
5893885746,0,23.033950451230442,189.26942443847656,-51.5863037109375,0.035934943705797195
5918885746,0,23.021944174945745,189.2715606689453,-51.39796829223633,0.03593704104423523
5943885747,0,23.008351088853313,189.27371215820312,-51.208396911621094,0.0359392911195755
5968885747,0,22.993319440973966,189.2758331298828,-51.017601013183594,0.035941388458013535
5993885748,0,22.976941987299377,189.2780303955078,-50.825584411621094,0.03594348952174187
6018885748,0,22.959304856044525,189.28021240234375,-50.632362365722656,0.035945355892181396
6043885748,0,22.940503328650227,189.2824249267578,-50.43793487548828,0.03594737872481346
6068885749,0,22.920624767432646,189.28463745117188,-50.2423095703125,0.03594936430454254
6093885749,0,22.899766984349203,189.28684997558594,-50.04549026489258,0.0359511561691761
6118885749,0,22.878033668364086,189.28909301757812,-49.84749221801758,0.03595302626490593
