ts,agent_id,x,y,z,v
2822821112,0,192.36239624023438,-86.26268005371094,0.5393832921981812,0.0
2847821112,0,192.36239624023438,-86.26268005371094,0.49196356534957886,0.0
2872821113,0,192.36239624023438,-86.26268005371094,0.4384317696094513,0.0
2897821113,0,192.36239624023438,-86.26268005371094,0.3787895143032074,0.0
2922821113,0,192.36239624023438,-86.26268005371094,0.31303831934928894,0.0
2947821114,0,192.36239624023438,-86.26268005371094,0.24117973446846008,0.0
2972821114,0,192.36239624023438,-86.26268005371094,0.16321521997451782,0.0
2997821114,0,192.36239624023438,-86.26268005371094,0.08294834196567535,0.0
3022821115,0,192.36239624023438,-86.26268005371094,0.026541022583842278,5.485273672764768e-07
3047821115,0,192.36239624023438,-86.26268005371094,-0.008713264018297195,4.59990783449001e-07
3072821116,0,192.36239624023438,-86.26268005371094,-0.029129447415471077,2.2196147498379833e-08
3097821116,0,192.36239624023438,-86.26268005371094,-0.03932125121355057,1.005683467953971e-07
3122821116,0,192.36239624023438,-86.26268005371094,-0.041076771914958954,0.0002861182008214282
3147821117,0,192.36241149902344,-86.26265716552734,-0.03865554556250572,0.0010213695053964613
3172821117,0,192.36239624023438,-86.26264190673828,-0.034043312072753906,0.00041290821435106
3197821117,0,192.36239624023438,-86.26263427734375,-0.028247259557247162,0.00012837212722071413
3222821118,0,192.36239624023438,-86.26263427734375,-0.021952476352453232,4.7737773706124654e-05
3247821118,0,192.36239624023438,-86.26263427734375,-0.015612105838954449,0.00012927737745225664
3272821119,0,192.36239624023438,-86.26263427734375,-0.009513702243566513,0.00016283619276799622
3297821119,0,192.36241149902344,-86.26264190673828,-0.0038278959691524506,0.0001713808043764309
3322821119,0,192.36241149902344,-86.26264190673828,0.0013550948351621628,0.00016631234842887628
3347821120,0,192.36241149902344,-86.26264190673828,0.00600013742223382,0.00015510095757010513
3372821120,0,192.36241149902344,-86.26265716552734,0.010107726790010929,0.00014129103923653997
3397821120,0,192.36241149902344,-86.26265716552734,0.013701438903808594,0.00012685190627892103
3422821121,0,192.36241149902344,-86.26265716552734,0.016817893832921982,0.0001129323806374222
3447821121,0,192.36244201660156,-86.26266479492188,0.01950054056942463,9.949353065525024e-05
3472821122,0,192.36244201660156,-86.26266479492188,0.021795349195599556,8.719651630030699e-05
3497821122,0,192.36244201660156,-86.26266479492188,0.02374771051108837,7.65353753928662e-05
3522821122,0,192.36244201660156,-86.26266479492188,0.02540103904902935,6.686905718671222e-05
3547821123,0,192.36244201660156,-86.2626724243164,0.026795271784067154,5.872943568452545e-05
3572821123,0,192.36244201660156,-86.2626724243164,0.02796676568686962,5.128721467979947e-05
3597821123,0,192.36244201660156,-86.2626724243164,0.028947830200195312,4.4661009246231444e-05
3622821124,0,192.36244201660156,-86.2626724243164,0.02976703643798828,3.8512320638990626e-05
3647821124,0,192.36244201660156,-86.2626724243164,0.030449217185378075,3.394273054635997e-05
3672821125,0,192.36244201660156,-86.2626724243164,0.031016044318675995,2.9098535039807372e-05
3697821125,0,192.36244201660156,-86.2626724243164,0.0314859002828598,2.541530156875766e-05
3722821125,0,192.36244201660156,-86.2626724243164,0.031874578446149826,2.2312315941175564e-05
3747821126,0,192.36244201660156,-86.2626724243164,0.03219558671116829,1.9135634723640484e-05
3772821126,0,192.36244201660156,-86.2626724243164,0.032460134476423264,1.6717001714469688e-05
3797821126,0,192.36244201660156,-86.2626724243164,0.03267784044146538,1.414699904017018e-05
3822821127,0,192.36244201660156,-86.2626724243164,0.032856788486242294,1.234192288029054e-05
3847821127,0,192.36244201660156,-86.2626724243164,0.03300365433096886,1.1228179652176177e-05
3872821127,0,192.36244201660156,-86.2626724243164,0.033124007284641266,9.615032768200913e-06
3897821128,0,192.36244201660156,-86.2626724243164,0.0332225039601326,7.810590979467986e-06
3922821128,0,192.36244201660156,-86.2626724243164,0.03330310806632042,6.742146307763013e-06
3947821129,0,192.36244201660156,-86.2626724243164,0.03336891159415245,5.902934749648412e-06
3972821129,0,192.36244201660156,-86.2626724243164,0.03342254459857941,5.057854955971542e-06
3997821129,0,192.36244201660156,-86.2626724243164,0.03346717730164528,0.0010165112436545918
4022821130,0,192.3624725341797,-86.26071166992188,0.03342536836862564,0.15359770617393115
4047821130,0,192.3626251220703,-86.25140380859375,0.03327815979719162,0.43550716193679906
4072821130,0,192.36289978027344,-86.23562622070312,0.03309570252895355,0.6849882821776632
4097821131,0,192.36376953125,-86.21417999267578,0.03291408345103264,0.9059194857376913
4122821131,0,192.36550903320312,-86.18775177001953,0.03275379166007042,1.1024477459747661
4147821132,0,192.36773681640625,-86.15680694580078,0.032621193677186966,1.2811672504179343
4172821132,0,192.37033081054688,-86.12175750732422,0.032518308609724045,1.4440710741779919
4197821132,0,192.3720703125,-86.08283996582031,0.03244216740131378,1.5924320344605543
4222821133,0,192.3732147216797,-86.04035949707031,0.03239097446203232,1.7320652665534801
4247821133,0,192.37432861328125,-85.99457550048828,0.03236103057861328,1.8627665126016952
4272821133,0,192.37545776367188,-85.94569396972656,0.03234844282269478,1.9858310914198214
4297821134,0,192.375244140625,-85.89398956298828,0.03235263749957085,2.095387878509265
4322821134,0,192.3739013671875,-85.83960723876953,0.0323680117726326,2.20486897976225
4347821135,0,192.37213134765625,-85.78255462646484,0.03238964080810547,2.3118176587513517
4372821135,0,192.3700408935547,-85.72293090820312,0.032415084540843964,2.415403167800803
4397821135,0,192.36715698242188,-85.660888671875,0.03244495391845703,2.513450580039071
4422821136,0,192.3637237548828,-85.596435546875,0.03247615694999695,2.6109082781711828
4447821136,0,192.35989379882812,-85.52961730957031,0.03250701725482941,2.70661916408107
4472821136,0,192.35569763183594,-85.46044921875,0.03253711760044098,2.8006214610917115
4497821137,0,192.3523712158203,-85.38887786865234,0.03256389498710632,2.8928547037590846
4522821137,0,192.3494110107422,-85.31495666503906,0.03258888050913811,2.984794500293281
4547821138,0,192.34642028808594,-85.23875427246094,0.032612916082143784,3.0754259006570233
4572821138,0,192.34327697753906,-85.1603012084961,0.03263557329773903,3.165018390041698
4597821138,0,192.3411102294922,-85.07962036132812,0.03265666961669922,3.251773480584683
4622821139,0,192.33944702148438,-84.9967041015625,0.032675933092832565,3.339884442524517
4647821139,0,192.33795166015625,-84.91159057617188,0.03269359469413757,3.4276437872672525
4672821139,0,192.33648681640625,-84.82429504394531,0.03270965442061424,3.514877250928724
4697821140,0,192.3353729248047,-84.73483276367188,0.03272434324026108,3.601261116343253
4722821140,0,192.3343963623047,-84.6431884765625,0.03273773193359375,3.6874095856838474
4747821141,0,192.33352661132812,-84.5494155883789,0.03274989873170853,3.7731017272024423
4772821141,0,192.3326873779297,-84.45350646972656,0.03276100009679794,3.858314691177992
4797821141,0,192.33230590820312,-84.35548400878906,0.032771527767181396,3.942417339844215
4822821142,0,192.3321990966797,-84.25535583496094,0.032781027257442474,4.026539026144066
4847821142,0,192.332275390625,-84.15312957763672,0.03278987854719162,4.1103122358119455
4872821142,0,192.33248901367188,-84.04881286621094,0.03279796615242958,4.193667542819598
4897821143,0,192.3329620361328,-83.94243621826172,0.03280551731586456,4.276369732981002
4922821143,0,192.3336944580078,-83.83399963378906,0.03281265124678612,4.358776733719533
4947821144,0,192.33457946777344,-83.7235107421875,0.03281921148300171,4.440792482641275
4972821144,0,192.33566284179688,-83.6109848022461,0.03282539173960686,4.522391552655167
4997821144,0,192.33802795410156,-83.49655151367188,0.032833900302648544,4.597671954899753
5022821145,0,192.34274291992188,-83.38050842285156,0.03284778445959091,4.667211792430587
5047821145,0,192.34921264648438,-83.26273345947266,0.03286125138401985,4.742935606452243
5072821145,0,192.3568878173828,-83.14311981201172,0.03287220001220703,4.821069245911646
5097821146,0,192.36436462402344,-83.02144622802734,0.03287738561630249,4.902517156728606
5122821146,0,192.3718719482422,-82.897705078125,0.03288005664944649,4.983258428009988
5147821146,0,192.3796844482422,-82.77197265625,0.03302547335624695,5.063360036762617
5172821147,0,192.38796997070312,-82.64425659179688,0.033223457634449005,5.14243833246787
5197821147,0,192.39474487304688,-82.5145492553711,0.03333614394068718,5.21569466237514
5222821148,0,192.400390625,-82.38285827636719,0.03339366987347603,5.29262290057424
5247821148,0,192.40557861328125,-82.24919128417969,0.03341613709926605,5.370316012738853
5272821148,0,192.41064453125,-82.11357116699219,0.03341716527938843,5.447832940376318
5297821149,0,192.41458129882812,-81.97605895996094,0.033407364040613174,5.521792722855501
5322821149,0,192.41775512695312,-81.8366470336914,0.03339088335633278,5.597532580960449
5347821149,0,192.4204864501953,-81.69532012939453,0.03337138891220093,5.673474102498255
5372821150,0,192.4228515625,-81.5521011352539,0.03335098177194595,5.7492040468420775
5397821150,0,192.42491149902344,-81.40699005126953,0.033331144601106644,5.824558157893432
5422821151,0,192.4267120361328,-81.25999450683594,0.03331306204199791,5.899530757990713
5447821151,0,192.42822265625,-81.11113739013672,0.03329715505242348,5.974093815830778
5472821151,0,192.42947387695312,-80.96041870117188,0.03328315541148186,6.04824177732697
5497821152,0,192.43093872070312,-80.80784606933594,0.03327106311917305,6.1225116379171824
5522821152,0,192.43243408203125,-80.65525817871094,0.03329997882246971,6.1167868632752285
5547821152,0,192.4338836669922,-80.50271606445312,0.03335021808743477,6.112786678927382
5572821153,0,192.43521118164062,-80.35022735595703,0.03340847045183182,6.109471238878949
5597821153,0,192.43673706054688,-80.19778442382812,0.03346775099635124,6.106405952382521
5622821154,0,192.43836975097656,-80.0453872680664,0.0335242822766304,6.103676426393256
5647821154,0,192.44000244140625,-79.8930435180664,0.03357623890042305,6.101097727159646
5672821154,0,192.4415740966797,-79.7407455444336,0.03362300619482994,6.0986090505751855
5697821155,0,192.4433135986328,-79.5885009765625,0.0336642824113369,6.096133026520221
5722821155,0,192.4451141357422,-79.4363021850586,0.03370044752955437,6.0937526504737
5747821155,0,192.4469451904297,-79.2841567993164,0.03373187780380249,6.091419845652562
5772821156,0,192.44879150390625,-79.1320571899414,0.03375926986336708,6.089118609954939
5797821156,0,192.45057678222656,-78.9800033569336,0.03378288075327873,6.086838949130574
5822821157,0,192.4523468017578,-78.8280029296875,0.03380317613482475,6.084581037049129
5847821157,0,192.4540557861328,-78.67606353759766,0.033820610493421555,6.082340726793166
5872821157,0,192.4557647705078,-78.524169921875,0.033835601061582565,6.080116469754651
5897821158,0,192.4573516845703,-78.372314453125,0.03384864702820778,6.077884934903746
5922821158,0,192.4589080810547,-78.22052764892578,0.03385978564620018,6.075676665453858
5947821158,0,192.46038818359375,-78.06878662109375,0.03386935964226723,6.073482416470034
5972821159,0,192.46180725097656,-77.91709899902344,0.03387763723731041,6.071300312786238
5997821159,0,192.46324157714844,-77.76546478271484,0.03388454392552376,6.069130333217868
6022821160,0,192.4646453857422,-77.61316680908203,0.03387298434972763,6.1234318820282265
