ts,agent_id,x,y,z,v
2052620131,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
2077620131,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
2102620132,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
2127620132,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
2152620133,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
2177620133,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
2202620133,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
2227620134,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
2252620134,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.641708995886041e-08
2277620134,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.5015777093049e-08
2302620135,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.0659127958725356e-08
2327620135,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.344113658922155e-08
2352620135,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.0002859875604415395
2377620136,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.001159293109733711
2402620136,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.00048355514445650995
2427620137,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.0001337563712034966
2452620137,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.483718075685911e-05
2477620137,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.000127467431513305
2502620138,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016161933722672463
2527620138,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016967043910699048
2552620138,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016429426416329144
2577620139,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015278498755726168
2602620139,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013925614634665174
2627620140,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.0001243442291863009
2652620140,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011048133488075892
2677620140,0,192.36245727539062,-86.26266479492188,0.019500579684972763,9.747319712527032e-05
2702620141,0,192.36245727539062,-86.26266479492188,0.02179538644850254,8.600313051479766e-05
2727620141,0,192.36245727539062,-86.26266479492188,0.02374778687953949,7.452969726918707e-05
2752620141,0,192.36245727539062,-86.26266479492188,0.02540111541748047,6.593581479151381e-05
2777620142,0,192.36245727539062,-86.2626724243164,0.026795348152518272,5.744112075070446e-05
