ts,agent_id,x,y,z,v
1672995343,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
1697995344,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
1722995344,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
1747995344,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
1772995345,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
1797995345,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
1822995346,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.6419648441344385e-08
1847995346,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.501450062011086e-08
1872995346,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.0658438410432614e-08
1897995347,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.345537219681405e-08
1922995347,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028595032453589185
1947995347,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.001159090750374237
1972995348,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.0004834295338863871
1997995348,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.000133677135831853
2022995349,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.4879457399692613e-05
2047995349,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012745079286315922
2072995349,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016171970926048438
2097995350,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001695966850256722
2122995350,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016424057839931132
2147995350,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015268397175198414
2172995351,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013912767100393269
2197995351,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012408027015270215
2222995351,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.000110416648992865
2247995352,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.751550835657716e-05
