ts,agent_id,cam0x,cam0y,cam1x,cam1y,cam2x,cam2y,cam3x,cam3y,world0x,world0y,world1x,world1y,world2x,world2y,world3x,world3y
1590301480,0,128.57431030273438,114.63314819335938,128.26156616210938,95.49053955078125,128.22998046875,88.41410827636719,128.15805053710938,84.53789520263672,0.015920249745249748,3.503066062927246,0.01315949484705925,6.68370246887207,0.016558624804019928,9.73762035369873,0.014897795394062996,12.87176513671875
1615301480,0,128.9366912841797,115.46357727050781,128.5161590576172,95.74159240722656,128.5564727783203,88.54821014404297,128.5467529296875,84.646240234375,0.025469573214650154,3.428492784500122,0.025693563744425774,6.6087965965271,0.039741430431604385,9.655467987060547,0.05109522491693497,12.758060455322266
1640301480,0,129.29293823242188,116.36561584472656,128.6366729736328,96.08980560302734,128.6700897216797,88.81855773925781,128.6455078125,84.91230010986328,0.03444148600101471,3.350651979446411,0.031234441325068474,6.507485866546631,0.04708632826805115,9.4938325881958,0.059081096202135086,12.486937522888184
1665301481,0,128.53684997558594,114.58633422851562,128.20401000976562,95.26972961425781,128.2384033203125,88.10774230957031,128.23394775390625,84.2288818359375,0.01489818375557661,3.507356643676758,0.010361216962337494,6.75092077255249,0.017491549253463745,9.930436134338379,0.022609073668718338,13.207130432128906
1690301481,0,128.54592895507812,114.35552215576172,128.25521850585938,95.24303436279297,128.2659912109375,88.11918640136719,128.24082946777344,84.25818634033203,0.015232693403959274,3.528649091720581,0.0129768718034029,6.759133815765381,0.019501803442835808,9.923101425170898,0.023218493908643723,13.174601554870605
1715301482,0,128.67526245117188,114.31550598144531,128.3673095703125,95.2134780883789,128.3468475341797,88.0946273803711,128.29344177246094,84.23350524902344,0.018859218806028366,3.5323643684387207,0.018700046464800835,6.768249034881592,0.025468790903687477,9.93885326385498,0.02834795042872429,13.201988220214844
1740301482,0,128.61273193359375,114.32056427001953,128.3310546875,95.20548248291016,128.30897521972656,88.0822525024414,128.25323486328125,84.21479034423828,0.017110776156187057,3.5318942070007324,0.016860084608197212,6.770718574523926,0.022705307230353355,9.946808815002441,0.024501241743564606,13.22282886505127
1765301482,0,128.62548828125,114.3524169921875,128.3594970703125,95.21920013427734,128.3369598388672,88.09114074707031,128.28164672851562,84.22530364990234,0.017453864216804504,3.528937339782715,0.018297795206308365,6.766482353210449,0.024748103693127632,9.941093444824219,0.02722674421966076,13.211113929748535
1790301483,0,128.58203125,114.44698333740234,128.34024047851562,95.24506378173828,128.31951904296875,88.09093475341797,128.2674560546875,84.2153549194336,0.016205040737986565,3.520184278488159,0.017298398539423943,6.758508682250977,0.02346746250987053,9.941226959228516,0.025875991210341454,13.222199440002441
1815301483,0,128.53448486328125,114.47149658203125,128.31527709960938,95.24713134765625,128.30206298828125,88.08067321777344,128.25244140625,84.20138549804688,0.014872654341161251,3.5179214477539062,0.016027791425585747,6.757872104644775,0.022199535742402077,9.94782543182373,0.024451307952404022,13.23779582977295
1840301483,0,128.4701690673828,114.47767639160156,128.2998046875,95.25373077392578,128.2926788330078,88.08134460449219,128.24171447753906,84.2005615234375,0.013081089593470097,3.5173513889312744,0.015236892737448215,6.75584077835083,0.021508969366550446,9.947393417358398,0.0234138872474432,13.238717079162598
1865301484,0,128.46446228027344,114.4426040649414,128.2969512939453,95.23685455322266,128.28431701660156,88.06513977050781,128.22976684570312,84.1819839477539,0.012932994402945042,3.5205886363983154,0.015102837234735489,6.761037826538086,0.02091553434729576,9.957830429077148,0.022290507331490517,13.259514808654785
1890301484,0,128.50885009765625,114.5086898803711,128.3316650390625,95.27198028564453,128.3170166015625,88.08827209472656,128.25901794433594,84.20377349853516,0.014146949164569378,3.514493465423584,0.016842903569340706,6.7502288818359375,0.023287519812583923,9.942937850952148,0.025083396583795547,13.235126495361328
1915301484,0,128.47116088867188,114.5232162475586,128.2957305908203,95.26616668701172,128.28306579589844,88.07815551757812,128.22999572753906,84.19255065917969,0.0130946459248662,3.5131561756134033,0.015021802857518196,6.752015590667725,0.020806632936000824,9.949445724487305,0.02229337766766548,13.24767780303955
1940301485,0,128.42276000976562,114.47685241699219,128.2816925048828,95.23291015625,128.275390625,88.05089569091797,128.22586059570312,84.1649169921875,0.011762299574911594,3.517427682876587,0.0143292136490345,6.762253761291504,0.020276851952075958,9.967022895812988,0.021942291408777237,13.278679847717285
1965301485,0,128.42811584472656,114.46769714355469,128.3114013671875,95.23271942138672,128.30575561523438,88.04974365234375,128.25323486328125,84.16366577148438,0.01191387977451086,3.5182719230651855,0.01584058254957199,6.762312412261963,0.0225142240524292,9.967766761779785,0.024604223668575287,13.280086517333984
1990301486,0,128.40235900878906,114.44876861572266,128.2973175048828,95.21238708496094,128.29164123535156,88.02943420410156,128.23924255371094,84.14286041259766,0.01120209600776434,3.520019292831421,0.015137401409447193,6.768585681915283,0.021502124145627022,9.980902671813965,0.023284561932086945,13.303525924682617
2015301486,0,128.40411376953125,114.44263458251953,128.3099365234375,95.20309448242188,128.3021240234375,88.02003479003906,128.2468719482422,84.13201904296875,0.011252575553953648,3.520585536956787,0.015786197036504745,6.771457195281982,0.022288070991635323,9.986993789672852,0.024048572406172752,13.315771102905273
2040301486,0,128.4107666015625,114.4364242553711,128.34519958496094,95.20542907714844,128.33145141601562,88.0217056274414,128.26339721679688,84.13787841796875,0.011439498513936996,3.5211596488952637,0.017580505460500717,6.770735740661621,0.02444903738796711,9.985910415649414,0.025645963847637177,13.309149742126465
