ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
2092530300,0,501.09106744508347,198.76744079589844,-59.8326530456543,-499.86065673828125
2117530301,0,13.811308862962646,195.56744384765625,-72.83265686035156,0.09999999403953552
2142530301,0,13.810069819681598,195.56744384765625,-72.83265686035156,0.09540698677301407
2167530301,0,13.809050345556683,195.56744384765625,-72.83265686035156,0.08469131588935852
2192530302,0,13.80827143783067,195.5672607421875,-72.83258819580078,0.06810741126537323
2217530302,0,13.807703657285757,195.5673065185547,-72.83252716064453,0.052155569195747375
2242530303,0,13.807373258951475,195.5673065185547,-72.83248138427734,0.03854263201355934
2267530303,0,13.807335234447606,195.56732177734375,-72.83245086669922,0.02712203934788704
2292530303,0,13.80737535678622,195.56732177734375,-72.83243560791016,0.017701873555779457
2317530304,0,13.807416673335359,195.5673370361328,-72.83242797851562,0.010066108778119087
2342530304,0,13.807425415860834,195.56732177734375,-72.83242797851562,0.003991127014160156
2367530304,0,13.807416393941088,195.56732177734375,-72.83242797851562,-0.0007433700375258923
2392530305,0,13.807370763908171,195.56732177734375,-72.83242797851562,-0.004346427973359823
2417530305,0,13.807332001011837,195.56732177734375,-72.83244323730469,-0.00701015442609787
2442530306,0,13.807315202164277,195.5673370361328,-72.83244323730469,-0.008907622657716274
2467530306,0,13.807299245977923,195.5673370361328,-72.83245086669922,-0.010191344656050205
2492530306,0,13.807283709390678,195.56735229492188,-72.83246612548828,-0.010992774739861488
2517530307,0,13.807283068762523,195.56735229492188,-72.83246612548828,-0.011423911899328232
2542530307,0,13.807277690831974,195.5673828125,-72.83248138427734,-0.011578292585909367
2567530307,0,13.80728153025744,195.5673828125,-72.83248138427734,-0.011532630771398544
2592530308,0,13.807282535580601,195.56739807128906,-72.83248901367188,-0.011348571628332138
2617530308,0,13.807295306712744,195.56739807128906,-72.8324966430664,-0.011075210757553577
2642530309,0,13.807300708942188,195.56739807128906,-72.8324966430664,-0.010750503279268742
2667530309,0,13.807305890578368,195.56739807128906,-72.8324966430664,-0.01040317490696907
2692530309,0,13.807310688632207,195.56741333007812,-72.83250427246094,-0.010054130107164383
2717530310,0,13.8073150205176,195.56741333007812,-72.83250427246094,-0.009718170389533043
2742530310,0,13.807311438231745,195.56741333007812,-72.83251190185547,-0.00940502155572176
2767530310,0,13.807314792974088,195.56741333007812,-72.83251190185547,-0.00912067387253046
2792530311,0,13.807325115699683,195.56741333007812,-72.83251190185547,-0.008868102915585041
2817530311,0,13.807327605943302,195.56741333007812,-72.83251190185547,-0.008648071438074112
2842530312,0,13.807329731104874,195.56741333007812,-72.83251190185547,-0.008459777571260929
2867530312,0,13.80733153725116,195.56741333007812,-72.83251190185547,-0.008301391266286373
2892530312,0,13.807333068255044,195.56741333007812,-72.83251190185547,-0.008170470595359802
2917530313,0,13.807334363897809,195.56741333007812,-72.83251190185547,-0.008064155466854572
2942530313,0,13.807335458801562,195.56741333007812,-72.83251190185547,-0.007979278452694416
2967530313,0,13.807336384239207,195.56741333007812,-72.83251190185547,-0.007913016714155674
2992530314,0,13.807337166142407,195.56741333007812,-72.83251190185547,-0.007862433791160583
3017530314,0,13.80733782640657,195.56741333007812,-72.83251190185547,-0.007824821397662163
3042530314,0,13.807338384666798,195.56741333007812,-72.83251190185547,-0.007797927595674992
3067530315,0,13.807338856274072,195.56741333007812,-72.83251190185547,-0.007779579143971205
3092530315,0,13.807346338811866,195.56744384765625,-72.83251190185547,-0.007767982315272093
3117530316,0,13.807346675871512,195.56744384765625,-72.83251190185547,-0.007761611603200436
3142530316,0,13.807346960179778,195.56744384765625,-72.83251190185547,-0.007759056054055691
3167530316,0,13.807347199656162,195.56744384765625,-72.83251190185547,-0.007759056054055691
3192530317,0,13.807347402329007,195.56744384765625,-72.83251190185547,-0.0077613829635083675
3217530317,0,13.807347573130475,195.56744384765625,-72.83251190185547,-0.007765006739646196
3242530317,0,13.80735513790294,195.56744384765625,-72.83251190185547,-0.007769355550408363
3267530318,0,13.807355167072174,195.56744384765625,-72.83251190185547,-0.007774047553539276
3292530318,0,13.807355220875056,195.56744384765625,-72.83251190185547,-0.007778777740895748
3317530319,0,13.807355281541712,195.56744384765625,-72.83251190185547,-0.0077833556570112705
3342530319,0,13.807355343597779,195.56744384765625,-72.83251190185547,-0.007787628099322319
3367530319,0,13.807355404097589,195.56744384765625,-72.83251190185547,-0.0077915191650390625
3392530320,0,13.807355460962615,195.56744384765625,-72.83251190185547,-0.007795028388500214
3417530320,0,13.807355512605952,195.56744384765625,-72.83251190185547,-0.00779800396412611
3442530320,0,13.807355559131278,195.56744384765625,-72.83251190185547,-0.0078005981631577015
3467530321,0,13.807355600059587,195.56744384765625,-72.83251190185547,-0.007802772335708141
3492530321,0,13.807355636199377,195.56744384765625,-72.83251190185547,-0.007804641500115395
3517530322,0,13.807355667202874,195.56744384765625,-72.83251190185547,-0.007806091103702784
3542530322,0,13.807355693636177,195.56744384765625,-72.83251190185547,-0.007807273883372545
3567530322,0,13.807355713318143,195.56744384765625,-72.83251190185547,-0.007807273883372545
3592530323,0,13.807355730264343,195.56744384765625,-72.83251190185547,-0.007807273883372545
3617530323,0,13.807355744686081,195.56744384765625,-72.83251190185547,-0.007807273883372545
3642530323,0,13.807355756817287,195.56744384765625,-72.83251190185547,-0.007807273883372545
3667530324,0,13.807355766892119,195.56744384765625,-72.83251190185547,-0.007807273883372545
3692530324,0,13.807355766892119,195.56744384765625,-72.83251190185547,-0.007807273883372545
3717530325,0,13.80735577147694,195.56744384765625,-72.83251190185547,-0.007807273883372545
3742530325,0,13.807355775603424,195.56744384765625,-72.83251190185547,-0.007807273883372545
3767530325,0,13.80735577984188,195.56744384765625,-72.83251190185547,-0.007807273883372545
3792530326,0,13.807355784069296,195.56744384765625,-72.83251190185547,-0.007807273883372545
3817530326,0,13.807355788196197,195.56744384765625,-72.83251190185547,-0.007807273883372545
3842530326,0,13.80735579208836,195.56744384765625,-72.83251190185547,-0.007807273883372545
3867530327,0,13.807355795522064,195.56744384765625,-72.83251190185547,-0.007807273883372545
3892530327,0,13.807355798620309,195.56744384765625,-72.83251190185547,-0.007807273883372545
3917530328,0,13.807355798620309,195.56744384765625,-72.83251190185547,-0.007807273883372545
3942530328,0,13.807355803776764,195.56744384765625,-72.83251190185547,-0.007807273883372545
3967530328,0,13.807355803776764,195.56744384765625,-72.83251190185547,-0.007807273883372545
3992530329,0,13.807355807669413,195.56744384765625,-72.83251190185547,-0.007807273883372545
4017530329,0,13.807355807669413,195.56744384765625,-72.83251190185547,-0.007807273883372545
4042530329,0,13.807355807669413,195.56744384765625,-72.83251190185547,-0.007807273883372545
4067530330,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4092530330,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4117530331,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4142530331,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4167530331,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4192530332,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4217530332,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4242530332,0,13.807355811562186,195.56744384765625,-72.83251190185547,-0.007807273883372545
4267530333,0,13.807355814772695,195.56744384765625,-72.83251190185547,-0.007807273883372545
4292530333,0,13.807355814772695,195.56744384765625,-72.83251190185547,-0.007807273883372545
4317530333,0,13.807355814772695,195.56744384765625,-72.83251190185547,-0.007807273883372545
4342530334,0,13.807355814772695,195.56744384765625,-72.83251190185547,-0.007807273883372545
4367530334,0,13.807355814772695,195.56744384765625,-72.83251190185547,-0.007807273883372545
4392530335,0,13.807355814772695,195.56744384765625,-72.83251190185547,-0.007807273883372545
4417530335,0,13.807340977744028,195.56744384765625,-72.83251190185547,-0.007807273883372545
4442530335,0,13.801375218369344,195.56741333007812,-72.8324966430664,-0.007804069202393293
4467530336,0,13.794308752248636,195.5681610107422,-72.82591247558594,-0.008259391412138939
4492530336,0,13.787827165263307,195.5696258544922,-72.81127166748047,-0.009041213430464268
4517530336,0,13.781640910618085,195.57174682617188,-72.78914642333984,-0.009959029965102673
4542530337,0,13.775520069885363,195.5745391845703,-72.7600326538086,-0.0108892060816288
4567530337,0,13.769328438898865,195.57794189453125,-72.72432708740234,-0.011755485087633133
4592530338,0,13.76298069381516,195.5819549560547,-72.68238067626953,-0.01251525804400444
4617530338,0,13.756399977554745,195.58653259277344,-72.6345443725586,-0.01314849779009819
4642530338,0,13.749484751676535,195.5911102294922,-72.58102416992188,-0.013654174283146858
4667530339,0,13.74227716829425,195.5963897705078,-72.522216796875,-0.014028891921043396
4692530339,0,13.734594429220644,195.60116577148438,-72.45826721191406,-0.014289588667452335
4717530339,0,13.726601010058731,195.6067352294922,-72.38957214355469,-0.014441604726016521
4742530340,0,13.718131064626698,195.6120147705078,-72.31625366210938,-0.014506873674690723
4767530340,0,13.709126857225131,195.61669921875,-72.238525390625,-0.014498099684715271
4792530341,0,13.699781655656643,195.6219024658203,-72.15668487548828,-0.014427261427044868
4817530341,0,13.690003222133196,195.626953125,-72.07086944580078,-0.014308814890682697
4842530341,0,13.679787703441237,195.63189697265625,-71.98126983642578,-0.014154281467199326
4867530342,0,13.669214906585191,195.6370849609375,-71.88809204101562,-0.013973197899758816
4892530342,0,13.658230602419577,195.64230346679688,-71.7914810180664,-0.01377414632588625
4917530342,0,13.646904457096676,195.64784240722656,-71.69161224365234,-0.013563498854637146
4942530343,0,13.635193275110115,195.6533966064453,-71.5886001586914,-0.013347472995519638
4967530343,0,13.623097197519701,195.65907287597656,-71.48258972167969,-0.013130836188793182
4992530344,0,13.610646166189733,195.66490173339844,-71.37370300292969,-0.012916412204504013
5017530344,0,13.597826367297776,195.67076110839844,-71.26204681396484,-0.012707404792308807
5042530344,0,13.584633993485376,195.67677307128906,-71.14772033691406,-0.012505645863711834
5067530345,0,13.571065206262512,195.68284606933594,-71.03083801269531,-0.012312278151512146
5092530345,0,13.557131546068177,195.68905639648438,-70.91149139404297,-0.012128409929573536
5117530345,0,13.542881569300334,195.69540405273438,-70.78974914550781,-0.011954307556152344
5142530346,0,13.528282306694896,195.70187377929688,-70.66571044921875,-0.011789931915700436
5167530346,0,13.513333822653372,195.70843505859375,-70.53945922851562,-0.011518402025103569
5192530347,0,13.498107149010966,195.71511840820312,-70.41102600097656,-0.011197051964700222
5217530347,0,13.482543582490736,195.72190856933594,-70.28047943115234,-0.010946540161967278
5242530347,0,13.466688230787783,195.7288055419922,-70.14790344238281,-0.010750923305749893
5267530348,0,13.450492849918552,195.73577880859375,-70.01335144042969,-0.010596808977425098
5292530348,0,13.434009845950962,195.7428741455078,-69.87686920166016,-0.010474166832864285
