ts,agent_id,cam0x,cam0y,cam1x,cam1y,cam2x,cam2y,cam3x,cam3y,world0x,world0y,world1x,world1y,world2x,world2y,world3x,world3y
2030015256,0,128.49041748046875,114.59977722167969,128.323486328125,95.74259948730469,128.29818725585938,88.80360412597656,128.2119598388672,85.0098876953125,0.013605334796011448,3.5061233043670654,0.01610194332897663,6.608499050140381,0.02097187750041485,9.50263786315918,0.019254431128501892,12.39027214050293
2055015256,0,128.52415466308594,115.230224609375,128.53054809570312,95.95931243896484,128.52687072753906,88.80326080322266,128.4239501953125,84.91325378417969,0.014329222030937672,3.4491586685180664,0.02616984024643898,6.545107364654541,0.037056222558021545,9.502840042114258,0.03879982605576515,12.485984802246094
2080015257,0,128.72210693359375,116.09672546386719,128.58863830566406,96.39845275878906,128.5225372314453,89.08775329589844,128.35458374023438,85.16065216064453,0.01935289055109024,3.3735227584838867,0.028512606397271156,6.420104503631592,0.03613956645131111,9.337968826293945,0.03184139356017113,12.24375057220459
2105015257,0,128.52902221679688,115.66088104248047,128.31570434570312,96.03246307373047,128.29063415527344,88.7032470703125,128.2111358642578,84.80085754394531,0.014319638721644878,3.411191701889038,0.015525046736001968,6.523967266082764,0.02056346833705902,9.562134742736816,0.019492773339152336,12.599129676818848
2130015257,0,128.6422882080078,115.75534057617188,128.38490295410156,95.96173095703125,128.3695526123047,88.58594512939453,128.2831573486328,84.6710205078125,0.01734800450503826,3.4029641151428223,0.01898382417857647,6.544406414031982,0.026332173496484756,9.632591247558594,0.026409907266497612,12.732328414916992
2155015258,0,128.97950744628906,115.57494354248047,128.57479858398438,95.68511962890625,128.52886962890625,88.33889770507812,128.43902587890625,84.44381713867188,0.02656571939587593,3.418708324432373,0.028680764138698578,6.625507354736328,0.03825397044420242,9.784285545349121,0.041695307940244675,12.972103118896484
2180015258,0,128.82505798339844,115.24284362792969,128.46282958984375,95.53488159179688,128.3950958251953,88.24249267578125,128.30545043945312,84.36343383789062,0.02254866622388363,3.448035478591919,0.023241262882947922,6.670355796813965,0.028747523203492165,9.844733238220215,0.029197942465543747,13.059042930603027
2205015258,0,128.87545776367188,115.24818420410156,128.51412963867188,95.58135986328125,128.4486083984375,88.2778091430664,128.36500549316406,84.38664245605469,0.023923128843307495,3.4475600719451904,0.025766441598534584,6.656420707702637,0.03257032483816147,9.822505950927734,0.03482542559504509,13.033825874328613
2230015259,0,128.7724609375,115.40757751464844,128.4298553466797,95.56558990478516,128.37693786621094,88.21257781982422,128.3094482421875,84.30644226074219,0.021031083539128304,3.43343186378479,0.021557314321398735,6.661142349243164,0.02747693844139576,9.863636016845703,0.029717082157731056,13.121373176574707
2255015259,0,128.70468139648438,115.45808410644531,128.38514709472656,95.53524780273438,128.33950805664062,88.17025756835938,128.2749481201172,84.25845336914062,0.01916341297328472,3.4289767742156982,0.019340090453624725,6.670246124267578,0.02481325902044773,9.890498161315918,0.026507316157221794,13.174306869506836
2280015259,0,128.67959594726562,115.50141143798828,128.3429718017578,95.5655517578125,128.28939819335938,88.19397735595703,128.2187957763672,84.27630615234375,0.01846282184123993,3.4251630306243896,0.01720011793076992,6.661154270172119,0.021119950339198112,9.8754243850708,0.021063080057501793,13.154565811157227
2305015260,0,128.6199188232422,115.41643524169922,128.31500244140625,95.53388977050781,128.26771545410156,88.17317199707031,128.2009735107422,84.25584411621094,0.016874516382813454,3.432649850845337,0.015818702057003975,6.670653820037842,0.019562702625989914,9.888643264770508,0.019379664212465286,13.177196502685547
2330015260,0,128.58770751953125,115.40879821777344,128.29685974121094,95.52255249023438,128.24749755859375,88.16575622558594,128.1797637939453,84.24909973144531,0.016000520437955856,3.433323860168457,0.01491480227559805,6.674062252044678,0.018093623220920563,9.893362998962402,0.017343977466225624,13.184671401977539
2355015261,0,128.56649780273438,115.44404602050781,128.27830505371094,95.52607727050781,128.2224578857422,88.16258239746094,128.1465301513672,84.24491882324219,0.015410566702485085,3.4302139282226562,0.013980485498905182,6.673002243041992,0.01626626029610634,9.895384788513184,0.0141423549503088,13.189310073852539
2380015261,0,128.5441436767578,115.37808990478516,128.2813720703125,95.49486541748047,128.22879028320312,88.1396255493164,128.15391540527344,84.22628784179688,0.014824969694018364,3.43603777885437,0.014153331518173218,6.682398319244385,0.01675308309495449,9.910028457641602,0.014877780340611935,13.210018157958984
2405015261,0,128.52590942382812,115.38067626953125,128.28138732910156,95.49102020263672,128.23223876953125,88.1336441040039,128.15676879882812,84.22144317626953,0.014327330514788628,3.4358091354370117,0.01415641512721777,6.683557510375977,0.01701190322637558,9.913850784301758,0.015159599483013153,13.215412139892578
2430015262,0,128.53875732421875,115.40156555175781,128.28250122070312,95.49237060546875,128.2317352294922,88.12913513183594,128.15635681152344,84.21672058105469,0.014670280739665031,3.433962821960449,0.014211637899279594,6.683150291442871,0.01697976142168045,9.916733741760254,0.015125607140362263,13.22067642211914
2455015262,0,128.51397705078125,115.31402587890625,128.29664611816406,95.46479034423828,128.2479248046875,88.11376190185547,128.1686553955078,84.20751953125,0.014023804105818272,3.44171142578125,0.014940759167075157,6.691475868225098,0.01818334124982357,9.926576614379883,0.016327640041708946,13.230941772460938
2480015262,0,128.5142364501953,115.33592987060547,128.30621337890625,95.47014617919922,128.2542724609375,88.11351776123047,128.168212890625,84.21052551269531,0.014023788273334503,3.4397695064544678,0.015419099479913712,6.689857482910156,0.018649175763130188,9.92673397064209,0.01628079265356064,13.22758674621582
